UniqueCount	AmbigCount
9	0
10	40
0	0
0	4
15	0
2	2
0	9
0	219
0	219
0	219
0	0
4	0
5	0
2	36
25	17
0	212
0	199
0	960
1	18
0	3
44	0
6	4
0	2
0	0
0	0
0	0
26	41
67	0
126	0
283	0
19	0
12	0
112	0
46	0
112	0
98	0
75	0
230	0
12	0
23	0
25	0
63	0
192	0
33	0
47	0
39	0
25	0
81	0
686	0
1	0
3	0
27	0
519	0
12	0
389	0
13	0
16	0
67	0
3	73
7	73
147	0
22	0
20	0
68	2
1	2
38	0
43	0
152	0
23	0
43	0
7	0
81	0
3	0
292	0
216	0
20	0
26	0
49	0
136	0
80	0
17	0
21	0
51	0
63	0
0	5
2647	3378
3	33
230	20
0	13
61	0
2	116
1	116
29	0
68	0
14	0
65	0
17	0
0	432
0	1
0	8
31	0
63	0
5	0
29	0
0	2
6	0
0	6
0	2
20	0
3	0
3	0
0	0
0	10
7	0
3	0
81	0
15	45
0	4
0	2
0	9
5	0
0	37
0	857
0	960
0	130
0	241
0	228
0	9
0	5
91	0
84	0
132	0
65	0
107	0
71	0
213	0
25	0
0	394
0	2047
0	2063
0	2059
0	2
3993	0
49	0
54	0
40	0
79	0
953	0
3	45
1	45
683	0
112	0
49	0
157	0
2	320
13	320
224	0
128	0
102	4
34	0
37	6
39	0
135	0
337	0
342	0
293	0
17	0
1	0
116	847
0	0
12	0
25	0
21	0
30	0
146	0
239	0
2310	0
89	0
61	0
73	0
6	235
20	235
2	71
10	71
326	0
40	0
135	0
22	0
19	0
94	0
260	0
3	195
2	195
102	0
136	0
454	0
39	0
1327	0
0	0
140	0
57	0
657	0
0	85
2	85
79	0
34	0
255	0
25	0
80	0
35	0
84	0
241	0
54	0
6	0
659	0
185	0
405	0
114	0
8	623
2	623
3	55
10	55
15	0
113	0
27	0
560	0
43	0
95	0
19	0
0	35
6	35
361	0
34	0
651	0
0	5
0	9
44	0
6	0
180	0
18	0
25	0
1	0
36	0
383	0
77	0
55	0
0	9
0	15
0	15
0	15
0	14
172	0
607	130
362	10
373	0
176	0
39	0
88	0
39	0
32	0
158	0
137	0
71	0
575	1180
911	520
797	0
0	0
0	21
0	21
0	21
10	0
0	2
93	0
137	0
128	0
70	0
4	0
2	14
0	26
1	26
0	5
43	0
36	0
86	0
301	0
539	0
112	0
7	0
55	0
47	0
11	0
96	687
0	0
90	0
45	0
248	0
137	0
365	0
163	0
51	0
65	0
825	0
5	0
66	0
20	0
44	0
142	0
0	0
31	0
124	0
121	0
4	155
16	155
250	0
284	0
561	0
143	0
995	0
73	0
0	5
413	0
0	6
12	0
136	0
81	0
82	0
413	0
62	0
30	0
0	42
0	42
64	0
59	0
11	0
37	0
81	0
2	20
2	20
34	0
48	0
3218	0
3	0
123	0
87	0
30	0
39	0
44	440
11	440
170	0
95	0
217	0
0	4
0	15
6	652
41	652
62	0
75	0
9	630
0	630
3	0
126	0
396	0
24	0
160	0
0	420
40	439
28	147
28	0
14	11
26	17
80	0
77	0
44	0
91	0
123	0
914	0
48	0
57	0
31	0
284	0
310	0
10	0
99	0
167	0
66	0
320	0
7	21
11	21
283	14
268	0
217	0
550	0
0	8431
3	59
0	59
199	0
357	0
259	0
85	0
54	0
868	0
220	0
484	0
54	0
51	0
68	0
21	0
50	0
75	0
41	0
66	0
52	0
61	0
467	0
587	0
7	0
80	0
131	0
1	0
76	0
150	0
167	0
234	0
420	0
87	0
228	0
44	0
15	0
57	0
61	0
58	0
23	0
59	0
82	0
33	0
75	0
293	0
203	0
51	0
54	0
39	0
43	0
13	0
16	0
1730	0
59	0
32	0
215	0
305	0
16	0
27	0
300	0
254	0
32	0
5	729
5	729
36	0
4	0
240	0
10	0
91	0
11	17
0	17
39	0
29	0
8	491
15	491
5	398
10	398
32	0
34	0
11	0
21	0
662	0
3	0
1	0
6	0
161	0
176	0
72	0
3	0
41	0
295	0
50	0
163	0
41	0
58	0
118	0
205	0
2	0
0	3
0	10
45	0
24	0
29	0
16	0
358	0
2	140
1	140
51	0
18	0
424	41
0	7
9	18
0	18
215	0
0	0
257	0
10	0
84	0
113	0
30	0
114	0
6	666
4	666
327	0
11452	0
45	0
23	0
7	0
173	0
154	0
34	0
107	0
35	0
70	0
29	0
111	0
37	0
28	0
10	0
201	0
10	0
41	0
68	0
163	0
18	0
90	0
28	0
66	0
33	0
99	0
14	110
0	110
416	0
92	0
27	0
20	0
80	0
29	0
170	0
153	0
46	0
30	0
45	52
0	52
144	0
186	0
35	0
21	0
40	0
147	0
39	0
97	0
118	0
64	0
212	0
56	0
39	0
98	0
203	0
128	0
46	0
1909	0
370	0
45	0
96	0
333	0
31	0
10	0
23	0
72	0
56	0
4	0
2	0
90	35
352	0
3	0
0	41
0	9
129	952
1	0
6	0
2	1
1	12
0	5
0	641
0	14
28	0
19	0
92	0
76	0
209	55
0	55
866	0
136	0
55	0
19	0
2	0
91	0
77	0
85	0
197	0
26	0
4	0
5	0
17	0
77	0
19	0
521	0
0	54
0	483
0	452
62	0
74	0
32	0
15	0
969	0
100	0
40	0
24	0
60	0
174	0
19	0
60	0
12	0
55	0
2	0
401	0
122	0
0	10
3	0
0	419
0	2408
0	2421
0	2421
0	7
77	0
161	0
10	0
110	0
3	73
15	73
135	0
23	0
113	0
22	0
9	108
36	108
75	0
17	0
37	0
3	21
0	21
75	0
0	0
3	0
3	0
67	0
145	0
156	0
51	0
1	0
0	2
16	0
0	3
158	0
112	0
4	0
252	0
664	0
63	0
12	0
82	0
0	9
125	0
102	0
4	0
0	1
0	8
13	0
30	0
18	0
19	0
3733	0
3	0
55	0
23	0
448	0
86	1
5	0
43	0
7	0
0	5
12	0
1	102
6	102
117	0
0	0
14	550
21	550
21	0
48	0
422	0
31	0
73	0
91	0
62	0
0	47
41	688
0	38
0	25
129	0
5	0
15	0
29	0
7	0
70	0
36	0
3	6
1	6
21	0
16	0
91	0
19	0
32	0
13	0
16	0
58	0
0	0
0	0
4	0
43	0
13	0
35	0
7	0
84	0
80	0
12	0
26	0
55	0
10	0
45	0
36	0
104	0
43	0
26	0
186	0
59	0
40	0
3	0
41	0
10	0
209	0
27	0
28	0
153	0
99	0
323	0
18	0
85	0
1	0
0	416
4	238
32	238
21	0
0	3
0	7
0	4
2	0
21	4
0	7
0	0
0	0
0	55
7	0
8	579
4	26
0	113
0	154
2	23
214	229
4	0
1	0
59	0
213	0
15	0
79	0
96	0
30	0
230	0
33	0
65	0
192	0
130	0
104	414
7	0
25	0
152	0
40	0
1276	0
44	0
16	0
0	16
0	16
8	0
10	0
21	0
280	0
97	0
227	0
141	0
10	0
30	0
21	0
176	0
105	0
102	0
276	0
3	0
1621	0
35	0
80	0
45	0
25	0
64	0
164	0
74	0
310	0
107	0
17	0
302	15
6	1117
0	1110
123	0
31	0
125	28
7	0
877	0
27	1087
24	0
180	80
629	0
71	0
25	0
113	0
16	0
29	0
78	0
439	0
115	0
1133	0
119	0
37	0
1172	0
21	0
32	0
112	0
37	0
136	0
13	0
273	0
0	0
87	0
63	0
30	0
47	0
24	0
126	0
40	0
74	0
137	0
847	0
12	0
222	0
38	0
215	0
47	0
17	0
759	0
56	0
44	0
375	15
7	1098
0	1096
52	0
252	28
9	1087
74	0
237	0
144	80
1769	0
12	451
56	451
39	0
174	0
20	0
2420	0
13	168
5	168
527	0
19	0
236	0
32	0
92	0
16	0
38	0
50	0
7	167
2	167
3	0
93	0
53	0
27	0
823	0
13	0
0	36
4	36
35	0
70	0
46	0
33	0
42	0
51	0
69	0
249	0
468	0
10	0
348	0
291	0
29	0
98	0
166	0
32	0
27	0
109	0
11	0
89	0
28	0
29	0
240	0
0	253
11	253
0	231
1	231
285	0
44	0
149	376
9	376
365	0
91	0
63	0
6	672
64	672
149	0
304	0
57	0
276	0
2019	0
17	0
547	0
377	0
188	0
2	34
5	34
32	0
449	7
68	0
299	0
731	0
20	0
154	0
495	0
0	2
0	2
67	0
163	0
69	0
38	0
27	0
796	0
94	0
66	0
113	0
50	0
43	0
14	0
35	0
175	0
42	0
8	0
39	0
188	0
15	0
300	0
104	0
2	149
4	149
138	0
127	0
261	0
0	98
0	110
0	12
0	0
549	0
172	0
827	0
592	0
23	0
13	0
95	0
65	0
53	0
1	49
5	49
103	21
124	21
25	0
0	2
2	0
0	14
1206	0
53	0
418	0
640	0
115	0
69	0
41	0
886	0
626	0
81	0
63	0
41	0
0	69
0	69
159	0
67	0
21	0
6	0
474	0
98	687
27	0
64	0
2	0
18	0
122	0
36	0
144	0
9	0
26	0
26	0
228	0
3	230
30	230
107	0
162	0
432	0
159	0
140	0
175	0
346	0
59	160
0	160
707	0
436	0
0	2142
0	2142
0	2129
0	413
0	5
92	11
22	0
179	0
138	0
360	0
27	74
0	75
16	75
87	0
27	0
11	0
234	0
89	0
20	0
14	0
162	0
78	0
1662	0
77	0
192	0
320	0
1047	0
142	0
60	0
104	0
0	122
12	122
248	0
87	0
117	0
77	0
13	649
53	649
15	0
9	0
36	0
106	0
257	0
2662	0
200	0
67	0
84	0
843	0
28	0
34	0
2103	0
30	0
395	0
26	0
88	0
103	0
23	0
119	0
36	0
598	0
323	0
24	0
172	0
0	3
72	0
29	0
51	0
3	121
8	121
129	0
408	0
67	0
83	0
0	658
0	658
0	658
0	0
1011	0
50	0
49	0
1	0
29	0
72	0
91	0
10	0
0	5
19	0
33	0
47	0
31	0
35	0
31	0
7	0
84	0
189	0
60	0
20	0
51	0
2188	0
134	0
70	0
178	0
9	0
26	0
36	0
34	0
365	0
62	0
0	403
5	403
25	0
19	0
35	0
14	720
0	720
271	0
30	0
66	0
3	65
19	65
43	0
110	0
28	0
72	0
35	0
138	1
43	0
30	0
893	0
1356	0
89	0
92	0
173	0
1515	0
0	20
4	39
0	19
334	0
311	0
55	0
51	0
33	0
96	0
41	0
39	0
149	0
107	0
210	0
120	0
0	0
472	0
0	5
3	11
4587	0
169	0
183	0
523	0
71	0
158	0
343	0
532	0
40	0
22	0
58	0
76	0
146	0
7	0
27	0
44	0
50	0
423	0
269	0
88	0
98	0
9	0
13	0
566	0
1	0
138	0
169	0
115	0
24	0
234	0
19	0
105	0
125	0
62	0
44	0
53	0
251	0
17	28
0	28
0	442
0	2264
1	2277
0	2277
0	588
0	588
0	588
0	0
0	14
0	0
153	0
179	0
56	0
275	0
15	0
505	0
148	0
5	0
236	0
33	0
31	0
45	0
1167	10
531	130
444	0
267	0
89	0
96	0
456	0
441	0
499	0
92	0
42	0
35	0
142	0
275	0
93	0
27	0
0	3
0	0
92	0
41	0
188	0
119	0
72	0
4	0
296	0
81	0
24	0
321	0
26	0
565	0
171	0
234	0
47	0
31	0
7223	0
211	0
27	0
149	0
0	395
0	2210
0	2227
0	2223
0	137
0	137
0	137
0	1
133	0
31	0
46	0
25	0
90	0
19	0
20	0
68	0
307	0
192	0
5	0
107	0
1011	0
83	0
13	0
27	0
64	0
6	0
12	0
272	0
123	0
34	0
26	0
16	0
33	0
104	0
60	0
60	0
1026	0
189	0
122	0
171	0
250	0
519	0
99	2
51	0
73	0
71	0
43	0
231	0
4	57
1	57
241	0
68	0
20	0
108	0
207	0
105	0
59	21
175	0
26	0
24	0
241	0
0	0
0	1
0	0
0	219
0	219
0	219
25	0
5	61
12	61
37	0
90	0
155	0
21	0
148	0
727	0
36	0
45	0
54	0
147	0
114	0
232	0
136	0
60	0
52	0
116	0
268	0
407	0
66	0
146	0
53	0
100	0
0	4
219	0
442	3518
286	3518
4	0
707	586
254	0
120	0
110	0
41	0
0	1
83	0
91	0
32	0
177	0
58	0
567	0
179	0
291	0
164	0
162	0
79	0
115	0
0	8
395	0
15	0
210	0
0	1
0	345
0	346
0	346
78	82
4	64
10	64
219	0
28	0
28	0
36	0
143	0
66	0
8	0
26	0
126	0
72	0
506	0
70	0
98	0
299	0
29	0
75	375
3	375
18	135
1	135
390	0
27	0
20	0
40	1170
58	0
40	0
439	0
98	0
141	0
3	0
33	0
58	0
120	0
486	0
73	0
5	44
6	44
95	0
102	0
14	0
15	0
290	0
41	0
266	0
448	0
70	0
65	0
51	0
33	0
83	0
76	0
20	0
25	0
56	0
382	81
31	0
0	2
101	0
85	0
96	0
60	0
5	107
12	107
61	0
423	0
9	0
319	0
203	0
630	0
37	0
59	0
46	0
1	0
33	0
24	0
34	0
40	0
102	0
112	0
0	8
11	0
50	782
0	782
47	0
17	0
10	484
16	494
54	0
599	0
34	0
123	0
378	0
606	0
250	0
27	0
89	0
74	0
139	0
58	0
389	0
395	0
21	0
102	0
46	0
35	0
78	0
3	248
6	248
202	0
94	0
170	0
86	0
25	0
107	0
18	0
147	0
24	0
147	0
52	0
268	0
47	0
334	0
85	0
457	0
16	0
18	0
176	0
99	0
80	0
201	0
237	0
112	0
332	0
63	0
55	0
23	557
57	557
13	0
110	1
9	0
43	0
208	0
8	0
0	3
0	2
209	0
13	0
271	0
130	0
160	2
830	2
37	0
168	0
407	0
49	0
52	0
32	0
54	0
8	0
19	0
68	0
1045	0
1928	0
3	0
139	0
312	0
169	0
77	0
3504	0
131	0
38	0
123	0
1467	0
27	0
341	0
9	0
71	0
21	0
32	0
0	25
0	1280
0	924
0	6
0	5
0	5
0	33
3	0
0	0
0	0
355	2350
178	1238
18	0
8	0
54	0
24	0
22	0
353	0
32	0
119	0
2332	0
67	0
5	0
99	0
26	0
44	0
111	0
179	0
176	81
61	0
153	0
260	0
183	0
6	0
4	0
0	9
0	10
5	0
48	0
47	0
59	0
111	0
126	0
59	0
24	0
2616	1
62	0
139	0
79	7
10	0
629	13
424	0
0	14
57	0
412	0
23	0
33	0
6	0
0	1
388	0
109	0
86	0
471	0
35	0
62	0
62	0
223	0
360	0
111	0
34	0
32	0
337	1
28	0
25	0
62	0
10	0
155	0
0	1
5	435
0	435
1557	0
0	8
13	0
0	4
3785	0
3	0
334	2
58	0
46	0
24	0
11	142
7	142
187	0
69	0
302	0
487	0
2	131
2	131
102	0
38	0
157	0
14	0
0	40
4	40
111	0
430	0
110	0
50	0
4	0
0	10
311	0
144	0
35	45
19	45
0	38
28	0
49	0
332	0
56	0
30	0
306	0
110	0
580	0
78	0
83	0
153	0
205	0
223	0
68	0
58	0
169	0
354	0
70	0
39	0
278	0
72	0
360	0
224	0
398	0
112	0
1	28
12	28
4	0
48	0
43	0
55	0
157	0
363	0
2	4
0	4
235	0
56	0
136	0
130	0
47	0
54	0
215	0
74	0
380	0
7733	0
292	0
532	0
160	0
250	39
5	333
2	395
224	0
78	0
32	0
49	3
41	42
47	0
205	0
180	0
24	0
407	0
0	0
22	5
3761	0
193	0
228	0
170	0
45	0
113	0
93	0
13	591
2	591
1	44
41	44
50	0
0	8
9	0
44	0
133	0
3	0
270	0
265	0
0	266
0	658
0	397
118	0
76	0
11	0
4	0
106	0
36	0
165	0
536	0
74	0
88	0
827	0
77	0
114	0
1	14
3	14
281	0
95	0
35	0
210	0
82	0
133	0
41	0
58	847
3265	1
23	0
161	0
26	0
40	0
0	35
0	35
169	0
207	0
139	0
25	0
75	0
47	0
48	0
7	450
35	450
31	0
26	0
194	0
17	0
164	0
54	0
227	0
306	0
33	0
51	0
29	0
139	0
66	0
550	69
271	0
79	0
7	0
19	560
15	560
0	20
13	0
2	0
122	0
21	0
8746	0
0	282
0	282
0	281
46	99
9	0
23	0
526	0
95	0
116	0
51	0
46	0
6	46
28	46
46	0
166	0
30	0
3631	0
0	12
319	0
45	0
0	0
97	0
268	0
31	0
34	0
250	0
262	0
0	3
0	97
0	97
0	97
0	0
158	0
70	0
53	0
305	0
604	0
276	0
144	0
55	0
198	0
12	0
52	0
144	0
41	0
111	0
83	0
1	0
301	0
954	0
520	0
1	8
0	8
22	0
2	0
2	0
384	0
26	0
12	0
9	0
32	0
8	0
0	0
7	3
0	37
0	1123
0	1085
0	140
0	174
0	40
0	242
0	22
0	76
0	54
111	967
1	135
0	15
3	37
0	25
1	220
0	0
0	0
0	0
0	0
10	0
41	0
67	0
104	0
33	0
44	0
155	0
19	0
103	0
6	0
121	0
11	0
63	2349
10	2349
444	0
225	0
3	0
320	0
2	39
5	39
31	49
0	49
151	0
207	0
75	834
8	834
384	0
45	0
59	0
45	0
14	0
42	0
152	0
220	0
86	0
198	0
15	2
6	0
1	3
0	6
829	0
61	0
27	0
773	0
19	0
5651	0
120	0
0	0
11	0
16	12
28	12
53	5
212	0
450	0
144	0
23	0
259	0
21	0
0	421
0	2415
0	2432
0	2428
76	0
18	0
80	0
110	0
254	0
657	0
19	0
208	0
80	0
17	0
132	0
777	0
221	0
0	2
0	0
6	0
0	0
108	0
155	0
373	0
1243	1
515	0
21	0
170	3
2	4
1	0
21	0
34	0
113	0
2	0
7	0
0	70
2	70
61	0
0	0
1	0
13	0
89	0
134	0
1731	0
145	0
0	699
0	702
2	0
3	0
654	0
11	0
6800	1
33	0
18	43
44	43
0	8
43	0
144	0
99	0
68	0
697	0
175	0
30	0
19	0
407	0
0	65
0	65
26	0
84	0
54	0
341	0
350	0
161	0
357	0
2755	0
2	0
18	0
0	0
10	0
4	0
0	16
0	3
16	24
4	0
4	0
28	0
21	0
1	0
20	0
15	0
54	0
215	0
1	20
0	20
43	0
3	30
0	30
115	0
33	0
39	0
359	0
176	0
17	0
20	0
37	0
5	0
136	0
7	0
42	5
0	5
72	0
105	0
1	44
1	44
105	0
4	0
98	0
248	0
137	0
4	78
17	78
91	0
0	12
135	0
55	0
25	0
221	0
71	0
41	0
511	0
71	0
101	0
69	0
15	0
51	0
66	0
111	0
66	0
333	0
705	0
31	0
0	20
3	0
200	0
0	2
0	2
196	0
88	0
208	0
57	0
190	0
123	0
206	0
7	0
41	0
0	30
5	67
0	29
0	37
2035	0
122	0
1137	69
4	0
602	0
504	0
21	0
155	0
3	48
0	48
85	0
244	0
94	0
46	310
0	310
37	0
22	0
47	0
949	0
52	0
45	0
3	0
23	0
137	26
206	26
58	0
73	0
378	0
1	0
62	0
65	0
22	0
0	4
7	0
21	0
447	0
20	0
33	0
104	0
121	0
333	0
81	0
237	0
88	73
16	0
68	0
39	0
104	0
49	0
99	0
145	0
42	0
2	0
0	222
5	222
43	0
14	611
57	0
512	0
107	0
40	0
107	0
24	0
60	0
17	0
113	0
35	0
532	0
117	0
299	0
51	0
54	0
0	2
0	0
4	0
167	0
73	0
119	0
98	0
36	0
51	0
37	0
106	0
132	0
99	0
84	0
234	0
26	0
18	574
49	574
26	0
63	0
82	0
294	0
38	0
0	20
62	0
411	0
87	0
118	0
93	0
99	0
42	0
28	0
10	0
0	773
0	789
0	789
2	102
0	102
200	0
17	0
79	0
43	0
87	0
7	0
121	0
18	0
252	0
146	0
14	419
49	410
0	9
29	0
31	0
469	0
131	0
27	0
178	0
45	0
131	0
67	0
43	0
8	0
938	41
36	0
26	0
182	0
77	0
30	0
69	0
220	0
435	0
0	0
0	10
0	4
50	0
239	0
414	0
37	0
0	12
196	0
60	0
58	0
3	1
109	1
191	0
25	0
215	0
1187	0
241	0
48	0
0	0
0	2
0	2
19	0
509	85
3	398
0	398
86	0
73	0
54	0
213	0
46	0
72	0
196	0
35	0
63	0
79	0
24	0
25	0
35	0
4	0
104	1
190	0
117	0
617	0
53	0
222	0
2220	81
0	0
9	0
1	0
756	0
34	0
45	0
85	0
33	0
59	0
2	74
10	74
67	0
34	0
15	0
157	0
25	0
49	0
1028	0
457	0
20	0
27	0
198	0
123	0
18	0
12	0
0	0
65	25
3	25
95	0
143	0
75	0
70	0
0	15
71	0
39	0
254	0
761	1
0	0
0	4
0	4
0	4
0	10
125	0
3	76
1	76
1140	0
59	0
4	9
0	9
2060	0
74	0
48	350
15	350
53	0
18	0
4	0
142	0
27	0
0	400
0	400
0	399
0	0
1	0
17	0
52	0
62	0
765	0
29	0
1	0
32	0
138	0
187	0
19	0
2	0
19	0
85	0
68	0
12	0
88	0
18	0
47	0
6	0
12	0
154	0
195	0
28	0
59	0
45	0
50	0
97	0
13	0
299	0
24	0
219	0
21	0
45	0
94	0
46	0
36	0
95	0
74	0
19	0
118	0
227	0
127	0
113	455
1078	0
7	0
50	0
95	0
213	0
27	0
0	0
50	0
11	0
47	0
126	0
430	0
93	0
17	0
133	0
61	0
56	0
122	0
69	0
107	0
281	0
25	0
48	0
247	0
0	0
0	2
38	0
15	0
0	3
0	0
0	3
0	3
0	3
65	0
45	0
79	0
60	0
627	0
39	0
4	673
25	681
86	0
18	0
0	3
26	0
1	0
7	0
7	0
0	5
228	5
409	0
15	0
67	0
34	0
58	0
1497	0
3	0
290	0
24	0
40	0
329	0
77	0
80	194
53	0
30	0
6304	0
0	0
135	0
0	0
13	0
122	0
25	0
4	0
98	0
637	85
41	0
113	0
40	0
32	0
26	0
222	0
31	0
94	0
22	0
82	0
204	0
22	0
0	20
0	20
0	20
155	0
87	0
37	4
130	0
51	0
239	0
46	0
9	0
202	0
83	0
36	0
21	0
27	0
142	0
27	0
203	0
10	0
188	0
25	0
819	0
0	7
0	2
46	0
26	624
0	624
391	0
111	0
833	0
27	0
38	0
248	0
0	2
0	0
65	0
2220	2174
77	0
132	0
36	0
121	0
102	0
86	0
98	0
57	0
50	0
307	0
18	0
428	0
21	0
110	0
53	0
137	0
15	0
1133	0
85	0
362	0
17	0
23	0
5	326
15	326
135	0
51	0
88	0
0	9
551	0
121	0
30	0
0	914
0	914
0	896
78	0
57	0
15	0
0	14
0	14
38	0
1	0
349	0
8	0
268	0
141	0
80	0
1026	0
174	0
814	0
197	0
82	0
90	0
613	0
15	0
174	0
623	0
216	0
116	0
178	0
36	0
241	0
73	0
466	0
69	0
71	0
387	0
1082	686
350	0
0	0
209	0
44	0
134	0
65	0
99	0
16	0
38	0
86	0
58	0
194	0
16	0
630	0
98	0
98	0
0	0
187	0
95	0
161	0
41	0
36	0
2215	0
322	0
464	0
999	0
33	0
77	0
426	0
50	0
8	4
0	0
0	0
0	40
0	18
2	576
0	1174
0	1163
0	844
0	843
0	16
1	4
0	9
0	5
0	37
4	11
0	0
0	2
9	25
0	25
0	25
27	0
43	0
28	0
12	0
101	0
110	0
48	0
41	0
29	0
91	0
4	77
5	77
55	0
787	0
64	0
68	0
44	0
155	0
32	0
436	0
6	553
37	553
92	0
77	0
20	0
173	0
274	0
221	0
42	0
22	0
234	0
163	0
1581	0
90	0
1	0
48	0
15	0
7	208
8	208
8	0
32	0
139	1
214	0
39	0
75	0
484	0
1347	0
73	0
141	0
60	0
77	0
45	0
628	0
72	0
15	0
327	0
418	0
23	0
65	0
513	0
3	126
0	126
31	0
137	0
155	0
635	0
3	33
1	33
196	31
0	24
18	0
44	0
10	0
4	0
0	2
152	0
43	0
131	0
92	0
35	0
0	5
52	0
136	0
68	0
33	0
42	0
55	0
8	0
175	0
222	0
36	0
65	0
53	0
80	0
0	0
0	0
27	0
389	0
151	0
140	0
1692	0
249	14
5	34
0	34
14	0
35	0
182	0
9	425
0	425
101	0
43	0
18	0
183	0
42	0
178	0
224	0
20	0
2	178
14	38
22	0
629	0
57	0
1	0
45	0
8	477
5	538
172	0
51	0
24	0
98	0
359	0
0	0
101	0
427	0
52	0
69	0
37	0
142	0
82	0
52	0
80	0
15	0
180	0
105	0
171	0
316	0
260	0
255	0
5	0
118	0
99	0
71	0
34	0
80	0
51	0
23	0
40	0
8	691
0	693
155	0
90	0
23	0
0	15
0	0
61	0
68	0
1	0
10	0
34	0
1	9
0	9
24	0
42	0
43	0
28	0
222	0
0	28
0	28
35	0
107	0
74	0
33	0
71	0
132	0
111	0
129	0
27	0
367	0
39	0
30	0
3	0
106	0
81	0
38	0
1	0
50	0
42	0
142	0
172	0
42	0
11	0
26191	0
0	14
13	48
0	6
0	34
77	0
1	0
99	0
62	0
136	0
25	0
24	0
6	0
21	0
35	0
23	0
45	0
46	0
76	0
132	0
149	0
50	0
319	0
60	0
115	24
1	11
11	0
0	170
0	170
0	863
0	862
0	37
0	2
11	0
34	0
5	0
8	0
7	0
22	0
50	0
67	0
47	0
249	0
55	0
17	109
38	109
39	0
35	0
85	0
113	0
0	2
4	0
27	0
106	0
80	0
26	0
9	0
93	0
56	240
4	240
209	25
5	695
147	695
42	0
72	0
24	0
32	0
61	0
34	0
108	0
29	0
105	0
4	251
19	253
129	0
289	0
73	0
230	0
282	0
7	0
91	0
369	0
3085	0
544	0
232	0
168	0
43	0
81	0
4	0
766	32
536	32
18	0
61	0
340	0
173	0
80	0
893	0
45	0
468	0
208	0
77	0
15	0
31	0
33	0
502	0
99	0
0	207
0	439
0	331
345	0
22	0
116	1081
160	0
1	0
25	708
123	708
78	0
261	0
34	0
51	0
128	0
1702	0
202	0
93	0
44	0
23	0
20	0
24	0
84	0
405	0
39	0
61	0
8	0
123	0
316	0
70	0
0	0
0	0
0	0
0	0
212	0
172	0
43	0
83	0
0	19
0	52
0	33
17	0
18	0
119	0
1717	0
221	0
470	0
0	0
464	0
138	0
20	0
103	0
57	0
132	0
99	0
300	0
70	0
170	0
85	0
56	0
286	0
113	0
43	0
39	0
200	0
34	0
81	0
95	0
142	0
218	0
44	0
4	0
68	11
0	11
206	32
34	32
137	0
111	0
13	0
50	0
92	0
29	0
70	0
190	0
28	0
115	0
150	0
34	0
56	0
209	0
10	0
12	0
105	0
23	0
303	0
95	0
50	0
0	0
644	737
46	0
162	0
73	0
59	0
0	3
