UniqueCount	AmbigCount
28	0
20	0
100	0
91	0
53	0
323	712
587	313
437	0
0	0
0	8
0	8
0	8
8	0
0	0
45	0
84	0
67	0
52	0
5	0
5	10
0	20
2	20
0	8
18	0
15	0
65	0
214	0
387	0
50	0
7	0
20	0
25	0
18	0
67	380
1	0
65	0
34	0
205	0
139	0
291	0
89	0
51	0
31	0
624	0
3	0
38	0
14	0
32	0
73	0
3	0
21	0
77	0
102	0
2	88
6	88
171	0
214	0
438	0
115	0
596	0
57	0
0	5
340	0
0	4
7	0
73	0
52	0
43	0
288	0
37	0
14	0
1	33
1	33
27	0
39	0
14	0
27	0
43	0
2	17
3	17
17	0
28	0
2314	0
3	0
92	0
58	0
28	0
27	0
43	267
11	267
99	0
67	0
152	0
0	8
0	12
3	415
18	415
45	0
40	0
6	377
0	377
2	0
116	0
225	0
22	0
112	0
0	343
27	351
14	127
25	0
6	5
8	10
66	0
71	0
28	0
42	0
81	0
695	0
34	0
37	0
17	0
185	0
233	0
12	0
73	0
99	0
34	0
232	0
1	10
5	10
193	13
174	0
129	0
374	0
0	5183
12	49
0	49
133	0
226	0
168	0
73	0
36	0
594	0
156	0
304	0
40	0
46	0
41	0
18	0
32	0
56	0
22	0
56	0
35	0
39	0
327	0
425	0
14	0
49	0
71	0
1	0
54	0
89	0
109	0
178	0
312	0
54	1
139	0
22	0
13	0
40	0
34	0
31	0
17	0
47	0
69	0
26	0
43	0
217	0
147	0
35	0
34	0
32	0
36	0
17	0
15	0
1371	0
35	0
20	0
141	0
229	0
16	0
17	0
249	0
190	0
17	0
4	424
1	424
23	0
1	0
174	0
9	0
63	0
11	9
0	9
27	0
8	0
5	277
7	277
4	261
5	261
31	0
17	0
4	0
15	0
417	0
2	0
2	0
3	0
130	0
125	0
37	0
4	0
26	0
256	0
31	0
118	0
19	0
51	0
65	0
126	0
6	0
0	1
0	12
23	0
33	0
20	0
6	0
268	0
0	84
0	84
34	0
6	0
336	32
0	7
8	11
0	9
124	0
0	0
135	0
7	0
61	0
53	0
19	0
63	0
2	481
2	481
234	0
9306	0
26	0
27	0
8	0
115	0
106	0
34	0
77	0
35	0
37	0
25	0
61	0
30	0
16	0
5	0
157	0
16	0
23	0
42	0
102	0
15	0
52	0
23	0
50	0
22	0
54	0
4	64
1	64
317	0
52	0
11	0
16	0
62	0
23	0
108	0
107	0
23	0
18	0
17	24
0	24
94	0
164	0
21	0
20	0
24	0
90	0
22	0
56	0
84	0
39	0
166	0
42	0
29	0
69	0
133	0
98	0
33	0
1432	0
284	0
32	0
61	0
237	0
16	0
4	0
16	0
42	0
45	0
5	0
0	0
52	23
247	0
2	0
4	32
0	6
139	732
0	0
3	0
1	10
0	12
1	14
0	492
0	9
12	0
14	0
62	0
60	0
134	43
0	43
590	0
74	0
41	0
20	0
0	0
58	0
54	0
70	0
124	0
32	0
2	0
1	0
9	0
58	0
12	0
361	0
0	31
0	398
0	381
54	0
34	0
16	0
15	0
715	0
66	0
31	0
15	0
39	0
148	0
6	0
47	0
10	0
29	0
3	0
235	0
80	0
0	12
2	0
0	302
0	1709
0	1722
0	1722
0	6
45	0
100	0
7	0
66	0
2	78
7	78
74	0
19	0
87	0
11	0
3	72
30	72
99	0
15	0
21	0
3	14
0	14
38	0
0	0
1	0
0	0
44	0
90	0
83	0
24	0
4	0
0	0
9	0
0	2
114	0
60	0
5	0
170	0
470	0
30	0
7	0
65	0
0	10
80	0
62	0
1	0
0	1
0	1
13	0
26	0
8	0
15	0
3059	0
1	0
41	0
16	0
286	0
64	0
3	0
14	0
3	0
0	4
4	0
0	46
2	46
69	0
0	0
0	291
8	291
26	0
46	0
278	0
22	0
49	0
58	0
28	0
0	42
25	534
0	31
0	22
89	1
4	0
6	0
18	0
1	0
44	0
23	0
4	3
0	3
13	0
8	0
52	0
11	0
20	0
7	0
10	0
39	0
0	0
0	1
1	0
30	0
6	0
20	0
1	0
69	0
34	0
10	0
17	0
27	0
10	0
36	0
18	0
75	0
27	0
20	0
119	0
53	0
35	0
0	0
24	0
5	0
129	0
18	0
18	0
106	0
86	0
232	0
10	0
60	0
1	0
0	312
10	167
25	167
19	0
0	1
0	3
0	2
1	0
11	2
0	7
0	0
0	0
0	34
6	0
6	486
0	26
0	92
0	131
0	9
97	139
3	0
1	0
47	0
155	0
17	0
44	0
50	0
20	0
163	0
20	0
41	0
111	0
128	0
65	230
9	0
16	0
117	0
29	0
836	0
31	0
11	0
0	12
0	12
7	0
7	0
19	0
205	0
73	0
146	0
102	0
5	0
25	0
10	0
102	0
90	0
70	0
207	0
2	0
1275	0
19	0
59	0
39	0
10	0
50	0
79	0
52	0
229	0
81	0
21	0
201	4
3	681
0	677
85	0
26	0
69	21
9	0
603	0
13	821
21	0
95	44
396	0
62	0
17	0
84	0
8	0
27	0
43	0
319	0
65	0
733	0
98	0
41	0
807	0
22	0
23	0
84	0
27	0
92	0
8	0
186	0
0	0
70	0
38	0
23	0
38	0
23	0
92	0
27	0
71	0
77	0
583	0
10	0
148	0
27	0
132	0
25	0
12	0
499	0
30	0
13	0
241	4
7	664
0	663
34	0
181	21
9	821
33	0
168	0
92	44
1452	0
14	252
28	252
34	0
122	0
12	0
1700	0
9	129
5	129
409	0
14	0
168	0
26	0
65	0
11	0
37	0
25	0
5	126
0	126
6	0
76	0
56	0
14	0
590	0
14	0
1	24
2	24
21	0
51	0
31	0
23	0
23	0
39	0
40	0
158	0
325	0
11	0
273	0
222	0
22	0
63	0
124	0
23	0
34	0
94	0
4	0
77	0
19	0
16	0
191	0
1	165
1	165
0	113
0	113
178	0
26	0
104	294
7	294
269	0
48	0
64	0
6	383
38	383
130	0
185	0
31	0
251	0
1582	0
15	0
311	0
328	0
152	0
3	30
2	30
6	0
221	3
61	0
232	0
558	0
17	0
105	0
389	0
0	5
0	2
50	0
111	0
40	0
26	0
8	0
561	0
51	0
30	0
74	0
21	0
32	0
12	0
23	0
103	0
16	0
13	0
29	0
156	0
12	0
175	0
61	0
3	117
0	117
114	0
63	0
188	0
0	77
1	87
0	10
0	3
373	0
125	0
568	0
446	0
13	0
9	0
58	0
51	0
38	0
2	34
1	34
59	13
88	13
27	0
0	0
0	0
0	18
880	0
43	0
327	0
420	0
65	0
41	0
26	0
656	0
436	0
34	0
46	0
27	0
1	46
1	46
109	0
43	0
12	0
4	0
309	0
62	380
14	0
18	0
0	0
10	0
89	0
18	0
110	0
7	0
20	0
28	0
140	0
3	143
18	143
56	0
106	0
301	0
118	0
101	0
111	0
215	0
44	126
0	126
429	0
289	0
0	1539
0	1539
0	1526
0	302
0	5
66	7
10	0
140	0
86	0
239	0
33	63
0	63
22	63
74	0
10	0
25	0
195	0
72	0
11	0
6	0
100	0
54	0
1261	0
53	0
148	0
196	0
743	0
101	0
52	0
67	0
2	96
5	96
148	0
59	0
67	0
59	0
11	315
23	315
13	0
5	0
23	0
69	0
199	0
1968	0
120	0
55	0
77	0
554	0
24	0
23	0
1231	0
16	0
315	0
24	0
65	0
70	0
20	0
73	0
18	0
512	0
235	0
15	0
136	0
0	6
44	0
18	0
23	0
5	69
2	69
90	0
334	0
41	0
53	0
0	459
0	459
0	458
0	0
741	1
32	0
27	0
3	0
17	0
67	0
78	0
5	0
0	2
23	0
24	0
12	0
20	0
27	0
18	0
6	3
66	3
126	0
37	0
12	0
31	0
1748	0
70	0
46	0
121	0
9	0
25	0
26	0
18	0
237	0
58	0
1	316
5	316
27	0
15	0
9	0
19	415
0	415
174	0
20	0
40	0
2	39
20	39
29	0
84	0
21	0
58	0
14	0
99	4
32	0
17	0
642	0
980	0
72	0
40	0
124	0
963	0
0	10
2	28
0	18
247	0
195	0
20	0
22	0
8	0
65	0
27	0
27	0
79	0
84	0
145	0
72	0
2	0
325	1
0	4
2	5
3465	0
110	0
129	0
358	0
41	0
96	0
281	0
390	0
18	0
11	0
37	0
49	0
91	0
3	0
19	0
19	0
33	0
308	0
162	0
53	0
82	0
11	0
8	0
347	0
1	0
100	0
122	0
91	0
13	0
189	0
15	0
92	0
83	0
33	0
32	0
46	0
175	0
14	11
0	11
0	308
0	1623
1	1637
0	1637
0	400
0	400
0	399
0	0
0	10
0	0
102	0
137	0
40	0
207	0
8	0
376	0
93	0
6	0
167	0
37	0
20	0
20	0
744	6
386	81
261	0
203	0
55	0
83	0
311	0
331	0
276	0
57	0
21	0
16	0
89	0
186	0
57	0
26	0
0	6
0	0
62	0
27	0
115	0
91	0
55	0
2	0
241	0
47	0
16	0
207	0
12	0
403	0
130	0
174	0
34	0
15	0
5629	0
139	0
15	0
102	0
0	284
0	1549
0	1563
0	1563
0	88
0	88
0	88
0	1
68	0
23	0
35	0
19	0
62	0
13	0
15	0
52	0
220	0
150	0
2	0
58	0
804	0
62	0
9	0
22	0
33	0
3	0
6	0
174	0
76	0
20	0
18	0
12	0
25	0
89	1
54	0
35	0
639	0
148	0
80	0
111	0
156	0
351	0
61	1
28	0
66	0
53	0
24	0
149	0
4	40
0	40
168	0
45	0
10	0
47	0
132	0
63	0
32	8
109	0
13	0
12	0
171	0
0	0
0	0
0	0
0	142
0	142
0	142
10	0
3	34
4	34
17	0
63	0
106	0
7	0
91	0
495	0
26	0
31	0
39	0
114	0
71	0
194	0
84	0
41	0
30	0
54	0
194	0
345	0
31	0
116	0
28	0
64	0
0	8
131	0
402	2934
259	2934
3	0
594	516
197	0
76	0
49	0
56	0
0	1
57	0
52	0
14	0
115	0
45	0
405	0
110	0
215	0
101	0
100	0
51	0
94	0
0	1
276	0
22	0
115	0
0	1
0	255
0	258
0	258
67	57
1	46
2	46
104	0
35	0
17	0
15	0
87	0
50	0
3	0
15	0
67	0
43	0
345	0
46	0
82	0
236	0
19	0
26	275
2	275
8	100
2	100
226	0
21	0
14	0
29	579
29	0
42	0
347	0
58	0
79	0
3	0
11	0
45	0
63	0
354	0
62	0
1	36
3	36
53	0
72	0
19	0
24	0
212	0
39	0
207	0
326	0
58	0
49	0
36	0
24	0
64	0
47	0
14	0
24	0
31	0
230	40
20	0
0	0
75	0
75	0
65	0
41	0
2	86
15	86
48	0
239	0
5	0
225	0
144	0
443	0
30	0
40	0
32	0
3	0
25	0
15	0
29	0
26	0
38	0
80	0
0	1
9	0
33	459
0	459
24	0
6	0
6	253
3	258
30	0
496	0
16	0
41	0
216	0
398	0
130	0
12	0
50	0
53	0
93	0
43	0
263	0
240	0
14	0
63	0
30	0
20	0
59	0
4	135
2	135
174	0
71	0
121	0
53	0
12	0
76	0
16	0
109	0
15	0
114	0
37	0
174	0
26	0
222	0
54	0
291	0
8	0
12	0
99	0
56	0
50	0
158	0
139	0
66	0
256	0
26	0
37	0
23	383
41	383
6	0
53	0
11	0
38	0
172	0
10	0
0	4
0	3
112	0
13	0
174	0
107	0
121	0
571	0
23	0
109	0
276	0
22	0
41	0
25	0
33	0
5	0
18	0
47	0
908	0
1080	0
0	0
95	0
227	0
134	0
52	0
2587	0
84	0
34	0
86	0
928	0
13	0
172	0
7	0
52	0
12	0
12	0
0	12
0	839
0	591
0	19
0	19
0	19
0	20
9	0
0	0
0	0
207	1765
126	1104
9	0
7	0
22	0
13	0
8	0
205	0
18	0
86	0
1564	0
36	0
3	0
75	0
19	0
31	0
77	0
203	0
90	40
41	0
104	0
204	0
137	0
3	0
2	0
0	10
4	10
1	0
29	0
25	0
47	0
69	0
61	0
39	0
11	0
2247	1
38	0
95	0
39	8
1	0
347	8
296	0
0	18
46	0
268	0
12	0
8	0
4	0
0	1
255	0
68	0
53	0
324	0
24	0
37	0
39	0
162	0
264	0
69	0
19	0
20	0
282	0
19	0
24	0
52	0
3	0
93	0
1	0
0	311
0	311
1356	0
0	1
14	0
0	8
2401	0
0	0
210	3
26	0
41	0
17	0
5	85
6	85
131	0
37	0
222	0
363	0
1	101
2	101
43	0
27	0
103	0
10	0
0	26
2	26
129	0
346	0
63	0
51	0
5	0
0	12
202	0
88	0
13	30
13	32
0	18
19	2
37	0
243	0
31	0
27	0
213	0
61	0
376	0
46	0
60	0
89	0
148	0
152	0
48	0
46	0
137	0
275	0
46	0
28	0
230	0
43	0
213	0
159	0
255	0
87	0
2	18
4	18
5	0
33	0
22	0
23	0
73	0
322	0
1	1
0	1
148	0
30	0
88	0
130	0
28	0
39	0
148	0
42	0
295	0
5992	0
236	0
387	0
103	0
122	20
4	170
0	205
124	0
60	0
37	0
25	3
30	23
30	0
171	0
122	0
10	0
257	0
0	3
15	5
3058	0
109	0
116	0
116	0
19	0
71	0
76	0
12	400
0	400
4	50
22	50
35	0
0	4
5	0
37	0
108	0
1	0
136	0
188	0
0	224
0	473
0	256
76	0
37	0
7	0
0	0
67	0
18	0
94	0
358	0
48	0
76	0
604	0
65	0
85	0
2	9
1	9
183	0
40	0
26	0
122	0
52	0
106	0
25	0
34	539
2627	0
10	0
114	0
14	0
19	0
0	29
0	29
88	0
123	0
99	0
20	0
58	0
33	0
19	0
5	291
16	291
23	0
15	0
92	0
10	0
132	0
44	0
176	0
171	0
15	0
24	0
26	0
93	0
47	0
274	27
172	0
50	0
4	0
16	386
12	386
0	13
11	0
4	0
81	0
18	0
7172	0
0	200
0	200
0	197
19	67
8	0
19	0
365	0
78	0
78	0
45	0
26	0
3	26
18	26
27	0
99	0
21	0
2571	0
0	4
187	0
18	0
0	0
65	0
186	0
18	0
22	0
140	0
166	0
0	6
0	52
0	52
0	52
0	0
92	0
57	0
49	0
210	0
321	0
199	0
67	0
39	0
180	0
8	0
29	0
85	0
25	0
80	0
56	0
1	0
209	0
542	0
352	0
0	3
0	3
14	0
6	0
1	0
275	0
11	0
5	0
2	0
32	0
5	0
0	0
18	5
0	25
0	746
0	721
0	92
0	101
0	20
0	152
0	32
0	58
0	26
97	752
0	74
0	5
4	20
0	8
0	137
0	0
0	0
0	0
0	0
4	0
23	0
40	0
69	0
26	0
29	0
103	0
16	0
73	0
8	0
66	0
7	0
44	1432
10	1432
300	0
145	0
4	0
217	0
2	18
5	18
7	28
1	28
102	0
142	0
36	576
6	576
249	0
32	0
33	0
26	0
16	0
21	0
92	1
136	0
64	0
96	0
6	1
8	0
0	0
0	4
626	0
52	0
19	0
599	0
19	0
4499	0
82	0
2	0
3	0
17	5
9	5
42	5
120	0
268	0
65	0
25	0
162	0
17	0
0	301
0	1708
0	1721
0	1721
64	0
18	0
64	0
58	0
152	0
455	0
18	0
139	0
64	0
5	0
100	0
513	0
144	0
1	2
0	0
5	0
0	0
55	0
111	0
302	0
949	1
383	0
19	0
135	1
0	8
1	1
11	0
18	0
72	0
1	0
9	0
1	52
0	52
40	0
0	3
1	0
14	0
52	0
80	0
1178	0
110	0
1	398
0	402
3	0
1	0
401	0
3	0
5241	0
21	0
10	24
28	24
0	1
38	0
100	0
86	0
37	0
564	0
115	0
23	0
8	0
307	0
0	37
1	37
6	0
50	0
31	0
290	0
272	0
123	0
232	0
2268	0
1	0
4	0
0	0
7	0
5	0
0	13
1	0
9	17
2	0
0	1
10	0
9	0
4	0
17	0
8	0
25	0
141	0
1	12
0	12
28	0
2	23
0	23
66	0
22	0
28	0
233	0
118	0
11	0
20	0
22	0
1	0
77	0
10	0
20	2
1	2
42	0
74	0
0	20
0	20
68	0
7	0
81	0
145	0
79	0
0	54
7	54
60	0
0	4
72	0
46	0
22	0
163	0
45	0
26	0
345	0
35	0
58	0
43	0
11	0
20	0
30	0
96	0
44	0
235	0
469	0
8	0
0	13
2	0
158	0
0	5
0	2
116	0
52	0
151	0
57	0
130	0
82	0
152	0
6	0
33	0
0	19
3	53
0	16
0	34
1305	0
87	0
687	27
3	0
418	0
418	0
13	0
136	0
1	47
0	47
59	0
203	0
69	0
32	184
0	184
23	0
9	0
40	0
717	0
47	0
29	0
6	0
13	0
90	27
186	27
37	0
58	0
282	0
1	0
39	0
36	0
10	0
0	5
4	0
13	0
298	0
8	0
27	0
75	0
87	0
198	0
56	0
130	0
65	28
7	0
35	0
31	0
55	0
26	0
62	0
115	0
30	0
5	0
3	171
0	171
30	0
6	286
36	0
326	0
61	0
25	0
78	0
13	0
36	0
8	0
80	0
25	0
313	0
90	0
227	0
43	0
34	0
0	2
0	1
0	0
134	0
54	0
69	0
49	0
23	0
36	0
24	0
66	0
85	0
49	0
47	0
112	0
15	0
16	386
17	386
7	0
27	0
52	0
213	0
21	0
0	13
40	0
230	0
65	0
72	0
73	0
66	0
29	0
20	0
6	0
0	615
0	644
0	644
2	71
0	71
132	0
12	0
58	0
31	0
58	0
8	0
46	0
10	0
154	0
98	0
5	215
28	212
0	3
23	0
31	0
315	0
71	0
16	0
93	0
43	0
92	0
36	0
25	0
3	0
650	32
22	0
21	0
136	0
57	0
15	0
44	0
165	0
343	0
0	0
0	1
0	8
38	0
168	0
326	0
27	0
0	4
118	0
43	0
32	0
4	0
78	0
128	0
23	0
112	0
774	0
197	0
18	0
2	0
0	7
1	7
2	0
265	58
3	231
0	231
33	0
53	0
31	0
184	0
31	0
45	0
115	0
22	0
48	0
55	0
20	0
13	0
25	0
0	0
92	0
107	0
87	0
358	0
35	0
184	0
1498	53
0	0
3	0
0	0
559	0
19	0
33	0
45	0
33	0
31	0
1	47
3	47
40	0
22	0
6	0
105	0
13	0
18	0
806	0
362	0
20	0
21	0
124	0
70	0
9	0
4	0
2	0
37	29
5	29
69	0
96	0
50	0
69	0
0	12
34	0
22	0
154	0
483	1
0	0
0	3
0	3
0	3
0	12
81	0
4	32
0	32
884	0
40	0
7	2
0	2
1313	3
53	0
31	236
10	236
48	0
13	0
5	0
74	0
13	0
0	285
0	285
0	282
0	0
9	0
8	0
40	0
50	0
579	0
23	0
0	0
25	0
83	0
127	0
14	0
2	0
16	0
80	0
36	0
8	0
65	0
7	0
18	0
3	0
11	0
85	0
99	0
15	0
36	0
23	0
38	0
60	0
12	0
232	0
19	0
158	0
12	0
29	0
67	0
20	0
21	0
60	0
32	0
16	0
74	0
169	0
88	0
55	262
767	0
6	0
30	0
60	0
119	0
12	0
0	1
33	0
12	0
47	0
77	0
270	0
56	0
13	0
78	0
54	0
45	0
65	0
40	0
70	0
189	0
17	0
47	0
183	0
0	0
1	5
22	0
6	0
0	1
0	0
0	4
0	4
0	4
54	0
42	0
37	0
35	0
437	0
25	0
8	442
18	446
66	0
15	0
0	2
20	0
3	0
4	0
11	0
0	2
185	4
270	0
12	0
51	0
10	0
33	0
1046	0
7	0
179	0
8	0
40	0
276	0
53	0
54	104
38	0
28	0
5238	0
0	3
113	0
0	4
9	0
71	0
15	0
2	0
61	0
397	58
18	0
65	0
31	0
37	0
21	0
148	0
28	0
58	0
13	0
49	0
134	0
14	0
0	8
0	8
0	8
113	0
67	0
17	8
65	0
28	0
159	0
32	0
8	0
149	0
67	0
24	0
10	0
18	0
88	0
10	0
128	0
9	0
112	0
14	0
521	0
0	6
0	3
29	0
23	448
0	448
273	0
75	0
620	0
16	0
31	0
176	0
0	2
0	1
41	0
1521	1427
59	0
109	0
26	0
93	0
58	0
54	0
81	0
48	0
36	0
192	0
10	0
322	0
30	0
85	0
43	0
92	0
17	0
752	0
59	0
228	0
11	0
10	0
1	170
2	170
104	0
38	0
54	0
0	10
405	0
90	0
25	0
0	924
0	924
0	908
60	0
60	0
9	0
0	11
0	11
30	0
2	0
248	0
9	0
166	0
85	0
60	0
565	0
135	0
669	0
167	0
47	0
43	0
444	0
9	0
100	0
459	0
125	0
55	0
113	0
30	0
231	0
36	0
364	0
48	0
46	0
309	0
707	466
259	0
0	1
165	0
22	0
104	0
52	0
75	0
16	0
24	0
75	0
40	0
144	0
18	0
520	0
53	0
90	0
3	0
113	0
61	0
119	0
43	0
26	0
1543	0
175	0
365	0
708	0
14	0
47	0
292	0
32	0
7	4
0	0
0	0
0	32
0	13
0	445
0	778
0	770
0	545
0	545
4	6
0	5
0	5
0	0
0	22
2	7
0	0
2	4
6	20
0	17
1	17
15	0
38	0
20	0
4	0
69	0
79	0
36	0
21	0
18	0
73	0
0	51
2	51
45	0
396	0
49	0
58	0
30	0
112	0
26	0
307	0
8	335
16	335
54	0
59	0
13	0
101	0
202	0
130	0
34	0
17	0
139	0
108	0
1243	0
56	0
1	0
50	0
5	0
3	137
4	137
9	0
17	0
68	1
155	0
24	0
80	0
328	0
901	0
44	0
78	0
38	0
36	0
41	0
416	0
49	0
9	0
238	0
258	0
14	0
33	0
351	0
5	81
0	81
23	0
102	0
119	0
448	0
0	25
1	25
134	42
0	33
19	0
29	0
1	0
3	0
0	0
104	0
34	0
112	0
82	0
19	0
0	2
28	0
96	0
54	0
34	0
26	0
27	0
5	0
105	0
156	0
25	0
61	0
38	0
52	0
0	0
0	0
18	0
231	0
126	0
90	0
1377	0
162	8
1	26
0	26
17	0
13	0
130	0
2	277
0	277
60	0
35	0
18	0
134	0
30	0
105	0
171	0
9	0
1	154
5	55
13	0
372	0
34	0
1	0
25	0
8	315
4	349
127	0
45	0
16	0
74	0
250	0
5	0
80	0
350	0
37	0
59	0
22	0
92	0
63	0
35	0
62	0
14	0
148	0
80	0
105	0
211	0
202	0
183	0
0	0
77	0
66	0
43	0
35	0
56	0
40	0
13	0
34	0
5	415
0	415
125	0
42	0
14	0
0	12
0	0
47	0
52	0
1	0
4	0
13	0
0	7
0	7
23	0
33	0
20	0
13	0
120	0
0	27
0	27
22	0
64	0
40	0
26	0
33	0
83	0
92	0
123	0
19	0
231	0
30	0
17	0
3	0
54	0
48	0
30	0
0	0
35	0
23	0
84	0
125	0
33	0
7	0
16397	0
0	2
10	14
0	0
0	12
41	0
0	0
68	0
39	0
97	0
9	0
13	0
9	0
21	0
20	0
10	0
26	0
15	0
53	0
89	0
96	0
38	0
186	0
41	0
90	17
0	11
9	0
0	119
0	119
0	562
0	562
0	22
2	3
11	0
24	0
3	0
8	0
8	0
9	0
36	0
45	0
34	0
156	0
38	0
20	80
25	80
25	0
22	0
57	0
88	0
0	0
0	0
23	0
82	0
46	0
17	0
8	0
48	0
34	126
0	126
119	12
8	418
76	418
31	0
45	0
20	0
29	0
36	0
28	0
60	0
22	0
56	0
10	161
11	161
78	0
152	0
39	0
149	0
184	0
6	0
60	0
242	0
2557	0
381	0
175	0
128	0
22	0
72	0
3	0
480	18
378	18
20	0
46	0
245	0
113	0
60	0
567	0
8	0
455	0
138	0
56	0
15	0
22	0
12	0
345	0
54	0
0	175
0	341
0	245
250	0
14	0
73	730
117	0
0	0
16	461
78	461
30	0
108	0
28	0
37	0
99	0
1175	0
159	0
89	0
22	0
17	0
14	0
11	0
53	0
279	3
13	0
39	0
8	0
82	0
114	0
57	0
0	3
0	0
0	0
0	0
133	0
131	0
27	0
47	0
0	11
0	30
0	19
16	0
14	0
83	0
1567	0
156	0
372	0
0	0
317	0
83	0
38	0
79	0
42	0
96	0
62	0
242	0
55	0
106	0
51	0
41	0
192	0
90	0
18	0
20	0
136	0
26	0
79	0
59	0
72	0
109	0
43	0
0	0
68	9
0	9
135	23
26	23
90	0
86	0
6	0
30	0
68	0
25	0
51	0
144	0
22	0
94	0
88	0
34	0
31	0
153	0
17	0
7	0
68	0
23	0
190	0
63	0
45	0
0	0
459	471
31	0
81	0
51	0
51	0
0	3
0	59
0	57
35	0
15	0
74	0
31	0
2	0
194	0
0	82
0	82
34	0
9	0
