UniqueCount	AmbigCount
121	11
4	11
21	0
52	0
131	0
52	0
162	0
31	0
132	0
0	0
615	0
344	0
25	0
27	0
28	0
25	0
29	0
23	0
43	0
76	0
40	0
0	0
753	2111
6	54
341	26
0	28
121	0
0	213
2	213
74	0
75	0
62	0
83	0
30	0
0	1022
0	2
0	5
85	0
110	0
12	0
48	0
2	2
12	0
0	3
0	0
1	0
0	0
0	0
0	0
0	0
5	0
0	0
164	0
32	71
1	7
1	2
0	10
22	2
0	90
0	2471
0	2772
0	376
0	992
0	936
0	7
0	5
59	0
88	0
279	0
121	0
63	0
52	0
292	0
0	0
0	2121
0	8239
0	8279
0	8276
0	2
1664	0
54	0
42	0
183	0
77	0
452	0
1	49
0	49
270	0
74	0
64	0
292	0
4	196
12	196
97	0
117	0
151	1
82	0
35	7
33	0
266	0
151	0
374	0
285	0
27	0
3	0
143	629
0	0
24	0
23	0
17	0
36	0
214	0
199	0
899	0
67	0
68	0
66	0
1	70
2	70
0	11
1	11
160	0
40	0
238	0
48	0
48	0
67	0
319	0
9	210
7	210
651	0
405	0
413	0
64	0
742	0
0	0
72	0
101	0
249	0
0	55
1	55
18	0
49	0
75	0
49	0
88	0
25	0
103	0
150	0
47	0
2	0
267	0
98	0
451	0
32	0
17	634
4	634
5	20
3	20
20	0
61	0
42	0
359	0
25	0
139	0
82	0
1	22
2	22
516	0
28	0
139	0
0	3
0	3
94	0
8	0
111	0
24	0
20	0
2	0
62	0
335	0
57	0
65	0
0	19
0	35
0	36
0	36
0	8
356	0
273	86
298	3
124	0
210	0
58	0
137	0
82	0
26	0
337	0
162	0
102	0
108	193
315	285
507	0
0	0
0	63
0	63
0	63
18	0
0	0
44	0
159	0
38	0
111	0
8	0
0	24
0	56
1	56
0	20
80	0
37	0
138	0
92	0
445	0
138	0
6	0
68	0
124	0
51	0
43	853
2	0
57	0
44	0
177	0
185	0
357	0
212	0
42	0
11	0
679	0
0	0
107	0
49	0
113	0
93	0
0	0
27	0
144	0
108	0
4	103
9	103
117	0
34	0
100	0
216	0
4735	0
86	0
0	5
216	0
0	4
12	0
43	0
124	0
41	0
329	0
38	0
26	0
3	35
0	35
83	0
92	0
8	0
100	0
74	0
0	23
1	23
32	0
22	0
177	0
1	0
53	0
164	0
19	0
42	0
42	580
8	580
109	0
199	0
159	0
0	0
0	4
8	176
15	176
20	0
64	0
18	525
0	525
7	0
315	0
281	0
24	0
37	0
0	166
27	171
32	78
13	0
14	15
43	19
80	0
51	0
40	0
165	0
134	0
170	0
53	0
73	0
36	0
179	0
298	0
36	0
53	0
126	0
47	0
331	0
1	15
14	15
68	26
104	0
334	0
73	0
0	7987
7	46
0	46
52	0
272	0
121	0
49	0
39	0
613	0
54	0
1006	0
41	0
61	0
30	0
37	0
100	0
106	0
21	0
196	0
83	0
67	0
554	0
1273	0
16	0
53	0
190	0
1	0
165	0
106	0
126	0
62	0
481	0
120	1
227	0
9	0
24	0
20	0
30	0
20	0
15	0
17	0
146	0
25	0
70	0
89	0
23	0
90	0
35	0
33	0
56	0
16	0
51	0
559	0
112	0
14	0
67	0
107	0
25	0
35	0
213	0
235	0
4	0
10	520
7	520
82	0
6	0
273	0
3	0
47	0
18	39
0	39
63	0
23	0
6	169
7	169
7	276
11	276
45	0
27	0
9	0
40	0
1990	0
3	0
4	0
8	0
82	0
283	0
79	0
7	0
22	0
101	0
77	0
436	0
52	0
85	0
101	0
1621	0
1	0
0	0
0	8
31	0
24	0
109	0
3	0
153	0
0	95
1	95
95	0
17	0
175	26
0	10
9	47
0	47
337	0
0	0
394	0
22	0
120	0
87	0
39	0
128	0
8	330
2	330
25	0
11469	0
33	0
32	0
3	0
190	0
491	0
36	0
103	0
132	0
113	0
44	0
150	0
84	0
32	0
8	0
126	0
26	0
27	0
57	0
101	0
5	0
45	0
15	0
26	0
29	0
156	0
8	51
7	51
104	0
37	0
15	0
45	0
77	0
27	0
60	0
204	0
36	0
70	0
24	26
0	26
44	0
62	0
56	0
26	0
63	0
106	0
54	0
80	0
145	0
63	0
44	0
86	0
73	0
29	0
210	0
68	0
31	0
738	0
557	0
38	0
65	0
127	0
33	0
7	0
44	0
75	0
217	0
0	0
0	0
42	28
138	0
1	0
0	8
0	8
105	1496
9	0
45	0
2	4
5	28
0	13
0	111
0	5
220	0
4	0
51	0
96	0
48	33
0	33
213	0
154	0
40	0
19	0
0	0
51	0
216	0
96	0
176	0
116	0
43	0
7	0
39	0
184	0
16	0
268	0
0	66
0	821
0	792
67	0
325	0
37	0
43	0
184	0
164	0
95	0
53	0
29	0
191	0
27	0
87	0
14	0
26	0
1	0
189	0
83	0
0	8
4	0
0	2403
0	9328
0	9370
0	9370
0	3
686	0
348	0
28	0
113	0
1	59
8	59
130	0
26	0
42	0
24	0
5	43
19	43
78	0
39	0
58	0
5	104
4	104
78	0
0	0
1	0
2	0
89	0
44	0
109	0
236	0
11	0
0	1
18	0
0	1
253	0
141	0
5	0
627	0
15406	0
84	0
34	0
211	0
0	3
45	0
383	0
11	0
0	2
0	1
38	0
57	0
24	0
12	0
4495	0
3	0
152	0
39	0
1374	0
393	0
9	0
131	0
14	0
0	5
50	0
0	88
8	88
111	0
1	0
22	493
24	493
998	0
322	0
362	0
30	0
90	0
99	0
142	0
0	63
7	174
0	20
0	15
189	0
4	0
27	0
79	0
16	0
41	0
66	0
16	15
0	15
31	0
15	0
119	0
49	0
63	0
21	0
15	0
89	0
0	1
0	1
1	0
85	0
27	0
93	0
56	0
186	0
18	0
16	0
85	0
31	0
33	0
22	0
54	0
136	0
187	0
74	0
79	0
111	0
77	0
2	0
8	0
7	0
84	0
50	0
22	0
84	0
75	0
518	0
31	0
57	0
3	0
0	82
2	44
8	44
98	0
0	7
0	17
0	10
9	0
41	20
0	3
19	0
36	0
32	29
12	0
29	840
1	24
0	19
1	33
3	24
52	36
3	0
3	0
96	0
535	0
128	0
190	0
226	0
49	0
180	0
36	0
32	0
472	0
69	0
134	893
12	0
30	0
49	0
70	0
1304	0
25	0
31	0
0	11
0	11
14	0
20	0
32	0
551	0
98	0
57	0
125	0
4	0
315	0
17	0
61	0
169	0
226	0
128	0
3	0
318	0
54	0
23	0
48	0
18	0
91	0
154	0
44	0
304	0
117	0
34	0
193	9
6	424
0	419
168	0
13	0
212	71
16	0
1386	0
5	270
45	0
100	122
176	0
70	0
15	0
129	0
10	0
67	0
39	0
369	0
65	0
1836	0
193	0
61	0
351	0
16	0
9	0
45	0
34	0
48	0
9	0
204	0
1	0
75	0
25	0
19	0
56	0
32	0
73	0
16	0
147	0
48	0
423	0
23	0
312	0
28	0
179	0
57	0
14	0
891	0
45	0
118	0
372	9
17	412
0	412
49	0
233	71
4	270
69	0
147	0
70	122
116	0
20	162
25	162
14	0
223	0
16	0
1234	0
12	245
14	245
452	0
31	0
187	0
26	0
56	0
24	0
57	0
74	0
5	133
2	133
7	0
99	0
101	0
14	0
462	0
30	0
0	39
2	39
25	0
51	0
39	0
24	0
33	0
88	0
14	0
150	0
63	0
13	0
249	0
210	0
61	0
32	0
109	0
70	0
55	0
136	0
35	0
136	0
14	0
80	0
274	0
0	145
5	145
2	157
3	157
144	0
83	0
11	83
1	83
371	0
93	0
66	0
2	185
15	185
169	0
194	0
104	0
176	0
348	0
21	0
245	0
469	0
107	0
2	18
1	18
48	0
237	5
120	0
25	0
219	0
34	0
134	0
238	0
0	2
0	2
150	0
40	0
45	0
45	0
41	0
634	0
79	0
88	0
26	0
53	0
26	0
9	0
28	0
127	0
9	0
7	0
27	0
292	0
37	0
125	0
63	0
0	110
2	110
119	0
143	0
155	0
0	89
0	94
0	5
0	0
535	0
437	0
420	0
467	0
23	0
19	0
206	0
40	0
103	0
1	21
1	21
97	14
89	14
33	0
0	0
0	0
0	8
358	0
49	0
86	0
417	0
6	0
59	0
40	0
836	0
260	0
58	0
25	0
53	0
2	176
1	176
363	0
58	0
21	0
2	0
458	0
98	853
13	0
32	0
2	0
13	0
207	0
28	0
90	0
15	0
25	0
52	0
204	0
5	133
22	133
108	0
194	0
387	0
37	0
154	0
57	0
147	0
125	272
0	272
1159	0
251	0
0	8888
0	8888
0	8849
0	2398
0	5
136	12
2	0
264	0
100	0
317	0
11	97
0	97
12	94
61	0
23	0
91	0
279	0
70	0
14	0
14	0
90	0
61	0
4646	0
94	0
145	0
103	0
279	0
94	0
59	0
74	0
1	110
6	110
127	0
127	0
128	0
48	0
12	317
45	317
26	0
9	0
40	0
34	0
183	0
668	0
68	0
143	0
45	0
1039	0
30	0
43	0
3578	0
28	0
89	0
15	0
89	0
139	0
62	0
43	0
54	0
95	0
69	0
33	0
59	0
0	2
303	0
123	0
147	0
4	80
1	80
145	0
296	0
85	0
39	0
0	1669
0	1669
0	1669
0	0
767	2
33	0
49	0
3	0
50	0
103	0
194	0
5	0
0	3
65	0
68	0
66	0
60	0
38	0
18	0
9	1
46	1
73	0
43	0
43	0
155	0
1122	0
88	0
22	0
265	0
56	0
31	0
40	0
28	0
258	0
119	0
1	381
4	381
39	0
45	0
48	0
1	516
0	516
454	0
80	0
68	0
2	28
7	28
56	0
221	0
43	0
84	0
7	0
60	1
3	0
63	0
492	0
821	0
101	0
55	0
77	0
699	0
0	4
0	10
0	6
260	0
178	0
63	0
60	0
32	0
34	0
71	0
41	0
187	0
45	0
169	0
148	0
2	0
513	0
0	5
3	21
545	0
126	0
113	0
100	0
44	0
81	0
139	0
559	0
14	0
26	0
68	0
46	0
171	0
10	0
20	0
28	0
43	0
432	0
182	0
88	0
121	0
12	0
22	0
261	0
0	0
79	0
92	0
62	0
23	0
82	0
9	0
80	0
105	0
97	0
108	0
74	0
283	0
16	14
0	14
0	2435
0	8754
3	8810
0	8810
0	1540
0	1540
0	1540
0	0
0	9
0	0
145	0
120	0
82	0
144	0
16	0
347	0
125	0
5	0
88	0
89	0
52	0
180	0
361	3
170	86
257	0
160	0
58	0
43	0
141	0
260	0
270	0
87	0
38	0
38	0
69	0
355	0
63	0
31	0
0	1
0	0
238	0
84	0
153	0
137	0
84	0
5	0
368	0
67	0
65	0
184	0
6	0
14	0
115	0
127	0
82	0
31	0
726	0
30	0
31	0
99	0
0	2279
0	8490
0	8549
0	8546
0	332
0	332
0	332
0	2
263	0
50	0
140	0
43	0
120	0
30	0
15	0
190	0
223	0
95	0
13	0
156	0
611	0
172	0
2	0
36	0
52	0
33	0
30	0
328	0
195	0
28	0
26	0
40	0
61	0
46	0
118	0
55	0
1827	0
136	0
54	0
47	0
244	0
384	0
25	0
66	0
133	0
44	0
64	0
246	0
4	46
2	46
192	0
97	0
9	0
86	0
207	0
81	0
43	13
251	0
101	0
42	0
102	0
0	0
0	0
0	0
0	523
0	523
0	523
53	0
2	28
3	28
58	0
54	0
24	0
17	0
105	0
205	0
38	0
28	0
43	0
263	0
89	0
139	0
83	0
49	0
56	0
77	0
176	0
304	0
25	0
60	0
155	0
51	0
0	0
215	0
79	2617
13	2617
9	0
4365	1692
201	0
86	0
69	0
134	0
0	3
89	0
123	0
72	0
140	0
27	0
88	0
23	0
112	0
138	0
84	0
88	0
64	0
0	1
58	0
46	0
92	0
0	2
0	1147
0	1150
0	1150
90	88
4	65
4	65
245	0
56	0
58	0
39	0
144	0
69	0
2	0
20	0
109	0
111	0
319	0
54	0
196	0
68	0
19	0
113	226
2	226
6	60
0	60
221	0
17	0
16	0
56	2906
55	0
75	0
125	0
127	0
89	0
1	0
73	0
58	0
62	0
180	0
116	0
2	23
2	23
82	0
179	0
45	0
9	0
12	0
47	0
45	0
1296	0
102	0
72	0
63	1
31	0
56	0
35	0
29	0
29	0
83	0
359	52
102	0
0	2
378	0
107	0
174	0
59	0
6	42
4	42
107	0
127	0
9	0
133	0
135	0
104	0
70	0
89	0
131	0
11	0
94	0
26	0
28	0
47	0
149	0
132	0
0	1
2	0
46	262
0	262
27	0
22	0
17	266
8	272
17	0
277	0
22	0
104	0
541	0
1158	0
155	0
43	0
48	0
13	0
22	0
22	0
162	0
211	0
34	0
174	0
37	0
18	0
73	0
11	126
3	126
54	0
64	0
85	0
217	0
59	0
71	0
13	0
87	0
26	0
232	0
24	0
562	0
55	0
140	0
57	0
238	0
11	0
11	0
122	0
523	0
26	0
95	0
90	0
76	0
384	0
40	0
74	0
21	200
15	200
8	0
125	2
14	0
60	0
401	0
38	0
0	1
0	0
44	0
11	0
123	0
33	0
37	0
337	0
31	0
43	0
534	0
109	0
57	0
59	0
70	0
6	0
35	0
137	0
266	0
767	0
0	0
41	0
103	0
259	0
52	0
483	0
175	0
41	0
29	0
1179	0
19	0
58	0
23	0
128	0
19	0
77	0
0	20
5	4270
0	2923
0	164
0	132
0	118
0	157
33	0
40	0
144	0
0	13
0	17
19	0
14	0
86	0
104	0
84	0
1351	0
119	0
52	0
1915	0
15	0
12	0
177	0
1	0
40	0
151	0
318	0
110	52
54	0
143	0
223	0
126	0
16	0
0	0
0	3
7	13
3	0
89	0
97	0
39	0
132	0
80	0
119	0
15	0
381	0
67	0
78	0
66	3
7	0
916	33
356	0
0	8
149	0
499	0
20	0
50	0
22	0
0	2
768	0
90	0
170	0
646	0
49	0
103	0
70	0
42	0
348	0
218	0
42	0
28	0
432	0
22	0
37	0
50	0
4	0
197	0
1	0
9	209
0	209
550	0
0	1
4	0
0	0
2278	0
2	0
104	3
115	0
67	0
33	0
9	25
1	25
242	0
71	0
396	0
89	0
1	92
1	92
126	0
99	0
95	0
42	0
0	34
4	34
129	0
273	0
140	0
144	0
15	1
0	8
142	0
172	0
52	38
3	40
0	32
48	2
30	0
209	0
25	0
28	0
104	0
98	0
255	0
58	0
94	0
105	0
247	0
188	0
82	0
48	0
55	0
38	0
78	0
30	0
139	0
39	0
288	0
502	0
313	0
53	0
4	64
35	64
25	0
128	0
52	0
68	0
540	0
366	0
1	13
0	13
265	0
31	0
122	0
106	0
28	0
131	0
46	0
95	0
126	0
1358	0
353	0
131	0
67	0
1180	175
4	103
0	140
216	0
23	0
78	0
110	9
80	184
94	0
299	0
87	0
6	0
93	0
0	6
34	20
287	0
131	0
177	0
115	0
36	0
69	0
49	0
11	281
0	281
1	32
16	32
143	0
0	5
8	0
42	0
119	0
0	0
110	0
199	0
0	189
0	439
0	258
55	0
65	0
3	0
2	0
134	0
49	0
103	0
392	0
46	0
117	0
933	0
30	0
189	0
2	20
1	20
181	0
98	0
65	0
99	0
182	0
89	0
101	0
82	629
133	0
34	0
320	0
9	0
55	0
0	50
0	50
312	0
111	0
39	0
52	0
177	0
19	0
66	0
7	247
31	247
17	0
37	0
144	0
7	0
129	0
101	0
77	0
546	0
25	0
32	0
22	0
214	0
51	0
108	16
401	0
351	0
9	0
12	375
18	375
0	8
40	0
3	0
380	0
5	0
1108	0
0	771
0	771
0	768
61	106
32	0
101	0
1805	0
107	0
92	0
44	0
48	0
4	21
6	21
49	0
85	0
28	0
889	0
0	4
203	0
38	0
4	0
23	0
700	0
29	0
62	0
481	0
39	0
0	2
0	219
0	219
0	219
0	0
117	0
99	0
72	0
315	0
589	0
446	0
174	0
45	0
335	0
12	0
55	0
297	0
56	0
100	0
56	0
1	0
182	0
890	0
507	0
0	5
0	5
24	0
5	0
4	0
151	0
24	0
51	0
10	0
127	0
11	0
0	0
7	0
0	193
0	4039
0	3846
0	729
0	863
0	151
0	804
0	109
0	356
0	245
71	1280
0	21
0	20
2	25
0	23
11	38
13	0
18	0
6	0
28	0
0	0
136	0
77	0
87	0
31	0
18	0
143	0
70	0
156	0
12	0
124	0
5	0
62	1669
16	1669
268	0
90	0
2	0
349	0
0	16
0	16
24	29
0	29
150	0
569	0
79	324
3	324
544	0
34	0
73	0
45	0
23	0
76	0
90	0
124	0
88	0
375	0
16	2
7	0
1	0
0	0
318	0
27	0
5	0
200	0
2	0
552	0
94	0
0	0
1	0
13	8
23	8
122	20
106	0
671	0
236	0
18	0
422	0
18	0
0	2400
0	9265
0	9307
0	9304
27	0
13	0
23	0
112	0
75	0
124	0
51	0
345	0
43	0
11	0
126	0
230	0
59	0
1	1
0	0
0	0
1	0
97	0
113	0
28	0
291	0
297	0
10	0
188	0
0	0
0	0
66	0
80	0
76	0
0	0
5	0
1	127
5	127
83	0
0	0
0	0
9	0
52	0
85	0
230	0
125	0
2	470
0	477
3	0
2	0
106	0
4	0
1118	0
33	0
8	11
9	11
0	1
17	0
82	0
92	0
42	0
498	0
31	0
14	0
26	0
474	0
1	65
1	65
34	0
120	0
85	0
135	0
186	0
93	0
104	0
2241	0
1	0
153	0
3	0
23	0
9	0
0	17
0	3
14	23
3	0
2	5
73	0
50	0
0	0
51	0
37	0
414	0
244	0
1	104
0	104
30	0
4	25
0	25
139	0
29	0
53	0
373	0
84	0
25	0
28	0
52	0
19	0
179	0
6	0
37	3
0	3
68	0
89	0
2	13
0	13
45	0
6	0
78	0
253	0
213	0
1	40
7	40
34	0
0	4
185	0
76	0
63	0
74	0
54	0
47	0
190	0
78	0
220	0
74	0
43	0
114	0
68	0
92	0
52	0
195	0
851	0
144	0
0	8
0	0
130	0
0	2
0	2
133	0
67	0
115	0
68	0
176	0
313	0
404	0
4	0
42	0
0	4
5	44
0	4
0	40
856	0
162	0
424	16
11	0
625	0
285	0
54	0
69	0
0	14
0	14
65	0
333	0
100	0
63	355
0	355
41	0
17	0
18	0
511	0
61	0
32	0
10	0
39	0
34	19
267	19
58	0
46	0
203	0
2	0
95	0
140	0
44	0
0	1
9	0
101	0
946	0
38	0
43	0
78	0
97	0
368	0
35	0
111	0
30	55
10	0
53	0
88	0
95	0
112	0
168	0
571	0
133	0
1	0
0	205
2	205
66	0
32	814
139	0
295	0
237	0
92	0
93	0
20	0
20	0
23	0
128	0
43	0
460	0
131	0
176	0
57	0
86	0
0	6
0	0
1	0
31	0
37	0
113	0
166	0
45	0
72	0
37	0
57	0
28	0
117	0
64	0
194	0
50	0
67	470
51	470
59	0
76	0
45	0
1338	0
39	0
0	8
89	0
276	0
98	0
196	0
86	0
125	0
38	0
38	0
6	0
0	2219
0	2239
0	2239
0	72
0	72
47	0
27	0
107	0
82	0
68	0
9	0
24	0
23	0
74	0
445	0
11	249
42	247
0	2
24	0
34	0
228	0
176	0
21	0
95	0
68	0
116	0
49	0
25	0
8	0
341	26
15	0
34	0
103	0
54	0
36	0
63	0
5878	0
231	0
0	0
0	0
0	0
35	0
124	0
173	0
10	0
0	4
121	0
64	0
41	0
4	2
21	2
143	0
34	0
135	0
471	0
160	0
101	0
3	0
0	3
0	3
4	0
217	34
10	374
0	374
17	0
48	0
133	0
166	0
29	0
73	0
141	0
25	0
55	0
135	0
14	0
37	0
111	0
0	0
89	1
179	0
406	0
213	0
38	0
735	0
9990	451
0	0
16	0
1	0
407	0
46	0
46	0
83	0
73	0
371	0
2	69
4	69
54	0
121	0
27	0
93	0
13	0
84	0
90	0
194	0
48	0
23	0
97	0
106	0
17	0
11	0
3	0
37	13
3	13
155	0
108	0
55	0
115	0
0	4
99	0
21	0
270	0
393	0
0	0
0	14
0	15
0	15
0	8
113	0
9	41
4	41
942	0
36	0
13	6
0	6
4038	5
53	0
22	257
21	257
79	0
22	0
33	0
128	0
40	0
0	1229
0	1229
0	1227
0	0
4	0
25	0
58	0
47	0
235	0
62	0
5	0
60	0
114	0
80	0
105	0
11	0
98	0
33	0
58	0
6	0
53	0
36	0
73	0
1	0
11	0
980	0
317	0
37	0
44	0
59	0
32	0
20	0
17	0
183	0
58	0
111	0
26	0
35	0
15	0
58	0
16	0
241	0
97	0
9	0
99	0
89	0
37	0
47	207
437	0
2	0
1499	0
2081	0
146	0
28	0
0	1
111	0
24	0
21	0
93	0
439	0
37	0
15	0
210	0
143	0
76	0
173	0
64	0
68	0
93	0
17	0
20	0
374	0
0	0
0	0
3	0
2	0
0	0
0	0
0	4
0	4
0	4
70	0
83	0
73	0
55	0
362	0
62	0
19	475
29	485
42	0
19	0
0	1
85	0
1	0
43	0
35	0
0	3
97	7
2008	0
25	0
70	0
20	0
21	0
342	0
21	0
234	0
32	0
126	0
158	0
69	0
233	578
53	0
78	0
73	0
0	0
462	0
0	0
90	0
91	0
28	0
5	0
95	0
157	34
102	0
79	0
13	0
38	0
95	0
274	0
41	0
552	0
24	0
104	0
312	0
21	0
0	64
0	64
0	64
214	0
75	0
2	0
90	0
38	0
161	0
29	0
10	0
33	0
109	0
50	0
13	0
18	0
142	0
7	0
1309	0
16	0
222	0
19	0
386	0
0	3
0	0
13	0
22	419
0	419
613	0
43	0
483	0
23	0
44	0
54	0
0	6
0	0
156	0
4246	10724
66	0
77	0
25	0
120	0
41	0
80	0
157	0
79	0
460	0
132	0
4	0
200	0
6	0
60	0
24	0
63	0
20	0
451	0
71	0
65	0
12	0
21	0
17	324
27	324
40	0
70	0
192	0
0	3
634	0
78	0
29	0
1	829
0	829
0	804
56	0
63	0
23	0
0	48
0	48
63	0
3	0
97	0
5	0
176	0
93	0
197	0
1182	0
108	0
133	0
132	0
91	0
46	0
1604	0
6	0
82	0
111	0
405	0
146	0
100	0
46	0
153	0
83	0
254	0
21	0
72	0
82	0
4678	3931
326	0
0	1
531	0
136	0
113	0
283	0
84	0
36	0
43	0
194	0
59	0
147	0
17	0
501	0
198	0
32	0
1	0
152	0
51	0
111	0
54	0
35	0
1674	0
62	0
1016	0
1783	0
25	0
124	0
149	0
32	0
38	12
0	0
0	0
0	8
1	17
0	652
0	4226
0	4152
0	3192
0	3155
0	14
0	2
0	3
0	1
0	34
0	8
0	0
0	0
44	37
0	107
1	107
118	0
31	0
54	0
12	0
36	0
26	0
58	0
33	0
8	0
72	0
2	38
1	38
75	0
65	0
52	0
18	0
13	0
315	0
31	0
187	0
8	404
24	404
165	0
191	0
46	0
71	0
248	0
145	0
20	0
28	0
28	0
119	0
389	0
91	0
2	0
88	0
18	0
22	242
21	242
11	0
18	0
192	1
674	0
76	0
17	0
282	0
1018	0
75	0
16	0
34	0
187	0
109	0
487	0
65	0
25	0
241	0
239	0
38	0
103	0
381	0
4	151
0	151
34	0
163	0
240	0
188	0
0	23
1	23
132	14
0	11
27	0
64	0
14	0
9	0
0	0
55	0
46	0
40	0
78	0
11	0
0	3
53	0
157	0
57	0
49	0
78	0
138	0
36	0
367	0
160	0
24	0
139	0
46	0
98	0
0	0
0	0
27	0
376	0
74	0
80	0
464	0
82	14
4	72
0	72
73	0
171	0
115	0
5	199
0	199
81	0
53	0
8	0
46	0
23	0
48	0
107	0
23	0
2	203
23	53
1	0
640	0
29	0
0	0
252	0
15	160
2	197
100	0
112	0
17	0
236	0
699	0
3	0
238	0
444	0
65	0
108	0
26	0
183	0
12	0
103	0
80	0
44	0
87	0
60	0
108	0
236	0
166	0
326	0
7	0
42	0
75	0
83	0
27	0
39	0
42	0
62	0
57	0
8	649
0	651
197	0
46	0
12	0
0	4
0	0
111	0
113	0
1	0
14	0
16	0
0	19
0	19
90	0
11	0
81	0
60	0
165	0
2	24
0	24
41	0
39	0
128	0
62	0
49	0
107	0
60	0
88	0
21	0
244	0
46	0
27	0
6	0
51	0
61	0
58	0
0	0
30	0
27	0
45	0
40	0
25	0
9	0
679	0
0	16
35	27
0	6
0	11
24	0
0	0
73	0
130	0
18	0
29	0
26	0
49	0
95	0
16	0
23	0
290	0
58	0
228	0
125	0
121	0
92	0
249	0
104	0
81	23
0	2
17	0
0	507
0	507
0	3193
0	3156
0	34
0	0
0	0
0	0
49	0
7	0
48	0
730	0
54	0
106	0
23	0
272	0
70	0
16	39
14	39
59	0
23	0
74	0
70	0
0	0
20	0
45	0
225	0
472	0
29	0
114	0
71	0
130	171
0	171
61	6
10	141
36	141
27	0
93	0
41	0
23	0
109	0
63	0
53	0
5	0
125	0
4	183
8	183
90	0
213	0
33	0
1165	0
424	0
12	0
75	0
517	0
943	0
341	0
304	0
225	0
21	0
34	0
3	0
184	6
27	6
17	0
102	0
138	0
123	0
157	0
372	0
85	0
298	0
143	0
20	0
33	0
64	0
31	0
92	0
194	0
0	90
0	336
0	310
124	0
51	0
112	1275
57	0
1	0
16	193
22	193
101	0
332	0
46	0
89	0
68	0
865	0
357	0
109	0
19	0
74	0
25	0
22	0
29	0
200	0
26	0
39	0
1	0
99	0
2985	0
48	0
0	0
0	0
0	0
0	0
181	0
184	0
72	0
132	0
0	45
0	86
0	41
16	0
40	0
53	0
2639	0
189	0
144	0
0	1
181	0
94	0
45	0
120	0
27	0
45	0
89	0
350	0
83	0
56	0
46	0
73	0
52	0
25	0
60	0
53	0
298	0
70	0
231	0
76	0
98	0
620	0
143	0
4	0
26	9
0	9
128	11
7	11
76	0
77	0
18	0
46	0
136	0
43	0
63	0
163	0
16	0
51	0
59	0
80	0
43	0
111	0
25	0
24	0
116	0
90	0
226	0
103	0
95	0
1	0
29064	12125
40	0
200	0
32	0
363	0
