UniqueCount	AmbigCount
0	578
27	0
177	21
5	958
52	0
173	0
110	35
1741	0
7	296
18	296
41	0
161	0
14	0
1981	0
8	113
4	113
485	0
17	0
202	0
20	0
72	0
15	0
31	0
29	0
7	122
2	122
7	0
96	0
36	0
9	0
714	0
13	0
0	28
3	28
22	0
43	0
24	0
25	0
19	0
40	0
42	0
181	0
397	0
5	0
304	0
204	0
25	0
86	0
136	0
16	0
27	0
91	0
8	0
73	0
37	0
19	0
194	0
2	136
3	136
0	128
0	128
203	0
34	0
113	282
3	282
324	0
59	0
37	0
5	401
35	401
128	0
222	0
28	0
284	0
1710	0
15	0
385	0
360	0
179	0
3	30
2	30
7	0
183	6
44	0
253	0
570	0
10	0
98	0
405	0
0	4
0	1
74	0
115	0
58	0
25	0
9	0
590	0
58	0
51	0
83	0
26	0
19	0
3	0
16	0
135	0
19	0
10	0
31	0
126	0
14	0
189	0
92	0
1	136
1	136
105	0
100	0
201	0
0	109
0	124
0	15
0	1
470	0
122	0
695	0
461	0
25	0
12	0
64	0
57	0
37	0
0	35
1	35
70	12
93	12
18	0
0	0
1	0
0	27
969	0
48	0
371	0
446	0
57	0
44	0
27	0
820	0
480	0
41	0
54	0
23	0
0	46
0	46
114	0
64	0
10	0
0	0
338	0
60	412
14	0
40	0
2	0
12	0
78	0
24	0
103	0
5	0
16	0
22	0
130	0
2	125
9	125
65	0
123	0
303	0
123	0
108	0
129	0
218	0
50	127
0	127
476	0
302	0
0	1580
0	1579
0	1571
0	345
0	3
65	4
11	0
150	0
99	0
234	0
20	67
0	69
12	69
82	0
17	0
38	0
173	0
76	0
6	0
6	0
109	0
70	0
1542	0
63	0
152	0
273	0
930	0
107	0
52	0
72	0
0	90
3	90
149	0
60	0
85	0
56	0
1	304
20	304
7	0
8	0
25	0
99	0
209	0
2244	0
154	0
53	0
82	0
648	0
13	0
27	0
1456	0
22	0
369	0
24	0
65	0
55	0
11	0
91	0
42	0
522	0
211	0
18	0
147	0
0	0
43	0
12	0
21	0
2	88
6	88
114	0
346	0
42	0
62	0
0	468
0	468
0	468
0	0
828	3
34	0
31	0
0	0
19	0
48	0
107	0
8	0
0	2
20	0
18	0
27	0
26	0
25	0
16	0
12	4
60	4
110	0
46	0
19	0
29	0
1978	0
90	0
35	0
143	0
8	0
24	0
30	0
28	0
291	0
48	0
3	391
2	391
14	0
17	0
11	0
27	485
0	485
188	0
27	0
49	0
0	34
13	34
31	0
93	0
15	0
66	0
22	0
99	3
36	0
25	0
794	0
1005	0
91	0
60	0
122	0
1223	0
0	9
5	21
0	12
250	0
223	0
26	0
19	0
17	0
69	0
30	0
27	0
85	0
105	0
153	0
85	0
0	0
365	0
0	1
3	12
4108	0
130	0
150	0
373	0
44	0
110	0
295	0
485	0
22	0
10	0
49	0
40	0
84	0
7	0
15	0
18	0
54	0
334	0
212	0
51	0
60	0
12	0
5	0
352	0
1	0
115	0
120	0
79	0
7	0
227	0
17	0
100	0
106	0
32	0
34	0
36	0
184	0
16	18
0	18
0	355
0	1622
2	1633
0	1633
0	404
0	404
0	404
0	0
0	9
0	1
95	0
161	0
32	0
253	0
15	0
433	0
90	0
11	0
176	0
30	0
20	0
28	0
756	6
413	98
261	0
202	0
43	0
74	0
365	0
365	0
307	0
66	0
21	0
21	0
86	0
186	0
71	0
16	0
0	3
0	1
52	0
31	0
125	0
103	0
66	0
2	0
270	0
53	0
24	0
250	0
13	0
478	0
151	0
200	0
30	0
29	0
6356	0
146	0
15	0
94	0
0	315
0	1554
0	1568
0	1565
0	98
0	97
0	97
0	1
111	0
26	0
25	0
22	0
41	0
13	0
19	0
49	0
215	0
229	0
1	0
68	0
860	0
56	0
32	0
19	0
29	0
4	0
8	0
225	0
66	0
24	0
21	0
18	0
22	0
82	0
42	0
36	0
742	0
189	0
88	0
144	0
174	0
379	0
80	0
19	0
62	0
55	0
24	0
161	0
2	56
1	56
198	0
57	0
10	0
52	0
131	0
76	0
36	14
127	0
14	0
14	0
184	0
0	0
0	0
0	0
0	157
0	157
0	157
8	0
0	31
3	31
27	0
89	0
122	0
6	0
121	0
648	0
37	0
24	0
34	0
111	0
90	0
208	0
83	0
40	0
30	0
79	0
220	0
342	0
55	0
98	0
36	0
60	0
0	3
115	0
470	3550
286	3550
1	0
650	620
234	0
73	0
49	0
40	0
0	2
64	0
69	0
11	0
143	0
32	0
360	0
134	0
225	0
122	0
101	0
64	0
91	0
0	3
258	0
8	0
107	0
0	1
0	257
0	258
0	257
57	57
4	47
4	47
136	0
32	0
23	0
21	0
83	0
51	0
5	0
18	0
93	0
49	0
383	0
45	0
76	0
279	0
31	0
30	252
3	252
7	94
2	94
295	0
20	0
31	0
18	579
30	0
54	0
414	0
63	0
104	0
3	0
16	0
48	0
73	0
440	0
56	0
3	34
1	34
60	0
82	0
14	0
20	0
235	0
37	0
234	0
381	0
63	0
71	0
34	0
22	0
89	0
58	0
16	0
12	0
27	0
239	62
22	0
0	3
75	0
67	0
65	0
55	0
4	77
12	77
38	0
283	0
3	0
260	0
140	0
584	0
32	0
46	0
23	0
4	0
22	0
5	0
35	0
29	0
51	0
74	0
0	3
11	0
33	467
0	467
18	0
14	0
10	267
10	268
28	0
506	0
14	0
79	0
249	0
479	0
177	0
18	0
62	0
40	0
117	0
36	0
325	0
314	0
11	0
65	0
41	0
31	0
49	0
4	141
7	141
219	0
56	0
145	0
69	0
22	0
77	0
22	0
149	0
10	0
99	0
58	0
177	0
25	0
263	0
69	0
311	0
10	0
13	0
100	0
90	0
42	0
177	0
163	0
67	0
271	0
32	0
30	0
19	389
24	389
13	0
73	1
9	0
49	0
197	0
9	0
0	0
0	1
145	0
9	0
159	0
110	0
110	1
604	1
27	0
111	0
326	0
22	0
53	0
27	0
28	0
4	0
18	0
52	0
1134	0
1162	0
0	0
130	0
259	0
150	0
55	0
2897	0
121	0
25	0
86	0
1024	0
22	0
213	0
10	0
37	0
18	0
11	0
0	14
0	1023
0	754
0	9
0	9
0	9
0	17
2	0
0	0
0	0
321	2210
157	1200
13	0
4	1
33	1
9	0
13	0
236	0
26	0
75	0
1966	0
37	0
3	0
70	0
16	0
38	0
74	0
227	0
89	62
31	0
141	0
210	0
148	0
1	0
4	0
0	15
1	12
2	0
31	0
31	0
51	0
89	0
87	0
44	0
20	0
2672	2
75	0
130	0
57	5
4	0
374	15
400	0
0	27
44	0
296	0
15	0
15	0
5	0
0	1
249	0
77	0
60	0
392	0
20	0
32	0
51	0
168	0
332	0
67	0
13	0
26	0
297	1
20	0
20	0
37	0
4	0
99	0
1	0
1	401
0	401
1717	0
0	3
18	0
0	6
2397	0
3	0
246	3
19	0
41	0
9	0
4	78
4	78
131	0
42	0
224	0
373	0
3	121
3	121
69	0
32	0
83	0
14	0
3	33
1	33
150	0
389	0
54	0
36	0
5	0
0	27
217	0
99	0
17	49
11	52
0	31
16	3
38	0
272	0
60	0
25	0
285	0
74	0
390	0
51	0
48	0
84	0
153	0
181	0
57	0
76	0
154	0
319	0
56	0
27	0
256	0
49	0
260	0
204	0
306	0
107	0
1	17
3	17
2	0
36	0
24	0
38	0
92	0
321	0
0	3
0	3
205	0
44	0
91	0
137	0
16	0
24	0
177	0
48	0
300	0
6929	0
211	0
477	0
121	0
119	20
5	174
0	197
121	0
52	0
36	0
32	0
27	20
32	0
187	1
130	0
13	0
298	0
0	2
28	4
3448	0
147	0
140	0
89	1
21	0
71	0
85	0
10	389
0	389
2	61
34	61
23	0
0	2
4	0
27	0
83	0
5	0
184	0
215	0
0	269
0	602
0	338
68	0
78	0
4	0
2	0
69	0
27	0
75	0
438	0
62	0
80	0
666	0
72	0
102	0
1	19
0	19
245	0
52	0
21	0
150	0
76	0
112	0
27	0
24	545
3317	0
10	0
103	0
9	0
30	0
0	20
0	20
107	0
142	0
79	0
19	0
56	0
51	0
37	0
4	294
20	294
14	0
24	0
121	0
12	0
128	0
42	0
181	0
220	0
20	0
35	0
17	0
85	0
49	0
276	31
201	0
62	0
8	0
18	434
7	434
0	20
8	0
3	0
89	0
15	0
10787	0
0	199
0	198
0	198
39	66
8	0
20	0
424	0
77	0
83	0
40	0
29	0
8	39
13	39
35	0
101	0
20	0
3204	0
0	10
213	0
31	0
3	0
60	0
204	0
16	0
23	0
154	0
177	0
0	0
0	64
0	64
0	64
0	0
109	0
47	0
61	0
231	0
353	0
229	0
82	0
40	0
150	0
5	0
34	0
130	0
25	0
101	0
58	0
1	0
234	0
597	1
365	0
0	4
0	4
18	0
2	0
1	0
303	0
12	0
10	0
11	0
18	0
8	0
0	0
13	8
0	21
0	856
0	835
0	121
0	135
0	27
0	162
0	19
0	46
0	27
143	892
2	93
0	19
1	29
0	6
2	178
0	0
0	0
0	0
0	0
4	0
24	0
40	0
73	0
19	0
38	0
120	0
21	0
70	0
12	0
103	0
9	0
40	1559
9	1559
322	0
162	0
6	0
215	0
0	20
2	20
7	18
0	18
119	0
146	0
46	678
9	678
310	0
30	0
39	0
17	0
19	0
21	0
92	0
183	0
70	0
126	0
16	1
6	0
0	0
0	2
699	0
51	0
28	0
680	0
29	0
5561	0
96	0
1	0
4	0
14	10
11	10
44	4
117	0
318	0
79	0
37	0
156	0
11	0
0	348
0	1713
0	1724
0	1721
54	0
24	0
73	0
74	0
183	0
582	0
13	0
145	0
77	0
9	0
85	0
639	0
208	0
0	1
0	1
6	0
0	0
49	0
96	0
313	0
1042	2
487	0
21	0
116	1
2	3
1	1
15	0
19	0
85	0
1	0
9	0
0	65
1	65
49	0
0	1
0	0
5	0
49	0
77	0
1314	0
91	0
2	432
0	434
4	0
2	0
354	0
8	0
6392	0
24	0
11	34
30	34
0	3
44	0
111	0
79	0
29	0
688	0
135	0
37	0
12	0
396	0
2	52
0	52
23	0
57	0
31	0
273	0
309	0
126	0
285	0
2654	0
2	0
11	0
1	0
3	0
8	0
0	15
0	2
4	22
3	0
1	0
17	0
18	0
1	0
17	0
9	0
34	0
143	0
0	21
0	21
26	0
4	15
0	15
106	0
19	0
27	0
248	0
130	0
8	0
11	0
16	0
4	0
98	0
11	0
28	4
0	4
42	0
89	0
0	26
0	26
86	0
4	0
66	0
189	0
99	0
1	61
4	61
76	0
0	10
80	0
38	0
19	0
174	0
66	0
35	0
326	0
48	0
69	0
34	0
13	0
29	0
27	0
92	0
37	0
241	0
524	0
25	0
0	20
2	0
159	0
0	4
0	1
135	0
52	0
158	0
68	0
149	0
102	0
159	0
6	0
45	0
0	37
2	61
0	35
0	24
1508	0
83	0
702	31
1	0
485	0
502	0
9	0
160	0
4	60
0	60
51	0
233	0
74	0
44	244
0	244
23	0
13	0
26	0
759	0
53	0
44	0
11	0
17	0
99	23
175	23
31	0
64	0
321	0
4	0
41	0
36	0
22	0
0	1
4	0
9	0
371	0
14	0
29	0
69	0
91	0
234	0
80	0
165	0
67	24
9	0
43	0
17	0
58	0
30	0
75	0
109	0
25	0
1	0
0	180
1	180
30	0
7	316
37	0
381	0
78	0
31	0
84	0
14	0
44	0
17	0
86	0
21	0
317	0
96	0
275	0
32	0
34	0
0	2
0	1
2	0
160	0
50	0
83	0
60	0
21	0
26	0
44	0
87	0
97	0
72	0
46	0
121	0
23	0
9	366
12	366
12	0
38	0
45	0
280	0
27	0
0	20
30	0
295	0
51	0
83	0
75	0
58	0
33	0
27	0
8	0
0	641
0	663
0	663
0	73
0	73
134	0
10	0
60	0
29	0
69	0
14	0
80	0
11	0
162	0
107	0
7	245
24	242
0	3
23	0
32	0
359	0
86	0
16	0
116	0
34	0
115	0
54	0
29	0
6	0
748	35
21	0
27	0
149	0
88	0
16	0
39	0
166	0
383	0
0	0
0	2
0	6
30	0
144	0
374	0
27	0
0	10
144	0
45	0
29	0
5	0
70	0
135	0
19	0
127	0
943	0
194	0
39	0
1	0
0	4
3	4
10	0
272	39
4	251
0	251
51	0
40	0
60	0
201	0
41	0
46	0
149	0
20	0
39	0
76	0
12	0
26	0
20	0
2	0
88	0
124	0
91	0
460	0
34	0
164	0
1711	72
0	0
4	0
0	0
595	0
20	0
30	0
56	0
28	0
47	0
2	61
3	61
58	0
32	0
19	0
95	0
23	0
39	0
1136	0
430	0
16	0
25	0
167	0
71	0
10	0
4	0
0	0
45	21
5	21
88	0
109	0
53	0
58	0
0	23
41	0
15	0
164	0
470	0
0	0
0	1
0	1
0	1
0	27
87	0
3	54
1	54
928	0
36	0
4	2
0	2
1446	0
45	0
46	200
11	200
58	0
10	0
3	0
96	0
11	0
0	292
0	292
0	292
0	0
4	0
10	0
39	0
34	0
699	0
22	0
1	0
30	0
118	0
141	0
12	0
6	0
18	0
98	0
37	0
15	0
71	0
17	0
28	0
9	0
23	0
87	0
143	0
24	0
39	0
39	0
51	0
77	0
13	0
259	0
17	0
160	0
10	0
23	0
64	0
37	0
16	0
85	0
55	0
13	0
55	0
180	0
84	0
63	237
795	0
9	0
34	0
80	0
130	0
16	0
0	2
31	0
11	0
25	0
104	0
295	0
54	0
11	0
106	0
45	0
40	0
70	0
51	0
103	0
197	0
23	0
42	0
196	0
1	0
0	4
24	0
9	0
0	6
0	0
0	4
0	4
0	4
62	0
36	0
31	0
38	0
479	0
34	0
3	500
17	507
60	0
10	0
0	1
30	0
1	0
2	0
16	0
0	2
194	1
276	0
9	0
47	0
25	0
24	0
1098	0
4	0
213	0
9	0
27	0
310	0
36	0
55	140
31	0
33	0
6138	0
0	1
113	0
0	9
6	0
69	0
11	0
4	0
71	0
378	39
22	0
57	0
31	0
26	0
23	0
160	0
29	0
54	0
10	0
66	0
129	0
26	0
0	20
0	20
0	20
77	0
76	0
16	6
75	0
44	0
183	0
26	0
12	0
207	0
54	0
36	0
16	0
20	0
118	0
16	0
140	0
4	0
120	0
24	0
551	0
0	2
0	1
34	0
20	472
0	472
284	0
62	0
658	0
16	0
10	0
215	0
0	2
0	1
52	0
1818	1740
53	0
117	0
21	0
104	0
73	0
58	0
85	0
39	0
38	0
214	0
9	0
377	0
29	0
75	0
41	0
84	0
10	0
946	0
81	0
277	0
19	0
15	0
5	154
8	154
96	0
25	0
49	0
0	15
433	0
98	0
27	0
0	1022
0	1022
0	986
73	0
57	0
13	0
0	8
0	8
23	0
2	0
261	0
7	0
198	0
96	0
68	0
574	0
151	0
788	0
197	0
78	0
70	0
455	0
13	0
130	0
547	0
187	0
80	0
99	0
36	0
241	0
57	0
411	0
49	0
54	0
337	0
904	607
293	0
0	2
206	0
29	0
86	0
50	0
76	0
15	0
28	0
68	0
39	0
184	0
19	0
538	0
61	0
65	0
2	0
120	0
66	0
145	0
43	0
20	0
1862	0
263	0
423	0
780	0
22	0
59	0
398	0
42	0
10	7
0	0
0	0
0	43
1	15
0	522
0	892
0	876
0	643
0	643
0	12
0	1
0	2
0	1
0	25
3	7
1	0
1	0
5	13
0	11
1	11
24	0
52	0
12	0
6	0
65	0
77	0
44	0
27	0
17	0
70	0
3	67
1	67
31	0
561	0
56	0
67	0
26	0
112	0
23	0
316	0
2	338
10	338
42	0
51	0
19	0
121	0
240	0
137	0
26	0
16	0
142	0
135	0
1501	0
68	0
0	0
80	0
11	0
3	125
5	125
4	0
17	0
74	0
149	0
20	0
54	0
337	0
986	0
50	0
92	0
51	0
65	0
40	0
439	0
37	0
6	0
257	0
282	0
7	0
48	0
450	0
4	94
0	94
24	0
95	0
141	0
544	0
0	17
0	17
150	52
0	46
10	0
24	0
9	0
1	0
0	0
126	0
33	0
122	0
60	0
21	0
0	2
42	0
102	0
57	0
20	0
33	0
30	0
3	0
107	0
174	0
39	0
69	0
28	0
43	0
0	0
0	0
13	0
264	0
146	0
104	0
1592	0
190	8
2	26
0	26
4	0
20	0
132	0
4	274
0	274
60	0
28	0
18	1
192	0
28	0
146	0
201	0
14	0
1	149
12	48
22	0
405	0
44	0
1	0
23	1
4	321
0	344
152	0
27	0
10	0
60	0
244	0
2	0
83	0
358	0
45	0
49	0
30	0
107	0
66	0
41	0
46	0
9	0
156	0
89	0
112	0
303	0
202	0
165	0
2	0
69	0
85	0
54	0
17	0
44	0
31	0
15	0
42	0
1	441
0	441
132	0
53	0
22	0
0	23
0	0
54	0
54	0
1	0
8	0
19	0
2	6
0	6
21	0
20	0
33	0
16	0
167	0
1	18
0	18
35	0
98	0
45	0
23	0
36	0
127	0
94	0
120	0
18	0
321	0
51	0
12	0
1	0
56	0
50	0
27	0
0	0
41	0
23	0
113	0
155	0
23	0
8	0
19873	0
0	4
10	13
0	1
0	9
39	0
0	0
82	0
38	0
94	0
19	0
21	0
7	0
9	0
29	0
8	0
24	0
26	0
40	0
124	0
121	0
47	0
222	0
45	0
105	22
0	17
2	0
0	108
0	108
0	654
0	654
0	25
0	0
12	0
32	0
4	0
10	0
6	0
15	0
27	0
35	0
33	0
162	0
45	0
15	110
24	110
21	0
20	0
47	0
68	0
0	0
4	0
23	0
92	0
49	0
16	0
8	0
59	0
18	182
1	182
81	10
6	378
69	378
26	0
45	0
20	0
28	0
45	0
26	0
65	0
15	0
73	0
6	129
7	130
83	0
235	0
48	0
154	0
208	0
3	0
59	0
268	0
2894	0
471	0
216	0
138	0
18	0
71	0
5	0
590	25
415	25
11	0
47	0
288	0
160	0
63	0
772	0
31	0
638	0
156	0
47	0
4	0
18	0
28	0
466	0
72	0
0	205
0	418
0	304
267	0
16	0
87	769
142	0
0	0
18	447
62	447
50	0
86	0
31	0
51	0
113	0
1388	0
172	0
74	0
23	0
19	0
13	0
19	0
65	0
288	1
23	0
53	0
10	0
93	0
109	0
78	0
0	1
0	0
0	0
0	0
146	0
131	0
23	0
40	0
0	9
0	30
0	21
22	0
12	0
85	0
1901	0
165	0
338	0
1	0
403	0
105	0
24	0
74	0
46	0
139	0
60	0
280	0
55	0
118	0
59	0
52	0
199	0
103	0
26	0
29	0
148	0
25	0
80	0
58	0
64	0
161	0
52	0
3	0
65	10
0	10
121	15
23	15
89	0
95	0
6	0
30	0
81	0
14	0
62	0
186	0
19	0
83	0
102	0
33	0
43	0
141	0
20	0
9	0
83	0
10	0
211	0
64	0
44	0
0	0
567	504
16	0
97	0
35	0
66	0
0	2
0	47
0	47
28	0
16	0
87	0
34	0
0	0
215	0
